,space,seed,hier_ratio,hier_pval
0,Raw,0,7.062668234143469,0.0
1,Trait_LDA,0,7.479777788778006,0.0
2,State_LDA,0,2.702003800407762,0.0
3,Joint_LDA,0,7.44759924471182,0.0
