,Bal_Acc,Bal_Acc,F1,F1,Kappa,Kappa
,mean,std,mean,std,mean,std
space,,,,,,
Joint_LDA,0.10408272441533808,,0.06884451401964486,,0.11668128048556392,
Raw,0.1752722040654379,,0.1391686405956823,,0.1932912734414377,
State_LDA,0.03671679197994987,,0.008320115816481873,,0.01754549029421215,
Trait_LDA,0.1532287093540202,,0.11813667691360366,,0.17038260390861537,
