,trait_ident_acc,trait_ident_acc,within_state_acc,within_state_acc,between_acc,between_acc,trait_ident_f1,trait_ident_f1,within_state_f1,within_state_f1,between_f1,between_f1
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
space,,,,,,,,,,,,
Joint_LDA,0.9451668850496413,0.013316790208266495,0.2716816072816073,0.014868760186027766,0.19045608904983907,0.016952436343619422,0.9440743947360601,0.013553728978920192,0.2008509800547992,0.014370483610006184,0.10144924283320286,0.013466822109511459
Raw,0.9917503819868845,0.00570223391867116,0.3148339105339105,0.015125380496336596,0.1824101245976246,0.010435389825532807,0.9915296713001573,0.0060060870617917005,0.23972636524810062,0.013700275094983462,0.10831636918044747,0.007851381718418779
State_LDA,0.2614594955695023,0.023057688324079315,0.23807522755022753,0.010531099162989284,0.2253306415806416,0.009587169066075707,0.18824335908522555,0.02411012766785056,0.17054691966225105,0.006329559007310476,0.1484735128124284,0.009193974500644244
Trait_LDA,0.9559326407296368,0.010658248911660239,0.26992964535464536,0.02393867133366629,0.23157594488844485,0.007717680834603253,0.9555472954709033,0.010768168181738038,0.19945605733564195,0.02059763109015644,0.1245740238380639,0.009196684010423437
