num_subjects,seed,split_type,subject,space,Bal_Acc,F1,Kappa
10,9,trait,,Joint_LDA,0.9022915484968804,0.8990824934411045,0.8899916949175618
20,0,trait,,Raw,0.8460990067039489,0.8475664448147009,0.8352449521906016
20,0,trait,,Trait_LDA,0.739113322654722,0.7355443632203199,0.7201665852776125
20,0,trait,,State_LDA,0.30734531182220526,0.216456839884676,0.28370715192551843
20,0,trait,,Joint_LDA,0.6904600606975446,0.6810366182151751,0.6701458190894873
20,1,trait,,Raw,0.936637453076434,0.936551457004607,0.9346738963049416
20,1,trait,,Trait_LDA,0.8016928973142303,0.786138714483446,0.7909998330721372
20,1,trait,,State_LDA,0.32283016414117865,0.2752203514653714,0.2877104330781943
20,1,trait,,Joint_LDA,0.7767487807514988,0.7615348008316059,0.7661738631538344
20,2,trait,,Raw,0.9312159137317361,0.9303112042811446,0.9231585815485315
20,2,trait,,Trait_LDA,0.7423252099034017,0.7198049675768357,0.7222751596754704
20,2,trait,,State_LDA,0.2623064191464939,0.2059543324817379,0.2258141816119339
20,2,trait,,Joint_LDA,0.7678493776980714,0.7508963730993361,0.7492482591719285
20,3,trait,,Raw,0.9141792339001338,0.9126192520372436,0.9077760221397384
20,3,trait,,Trait_LDA,0.8032089407913228,0.7897105331554142,0.7912395589396978
20,3,trait,,State_LDA,0.24304959487697944,0.18368392886950038,0.19887157115967546
20,3,trait,,Joint_LDA,0.7789139078533215,0.7583447159151868,0.7656872091067123
20,4,trait,,Raw,0.8971881148392103,0.8931994383935337,0.8904512764521784
20,4,trait,,Trait_LDA,0.7398645962771855,0.716573359808824,0.7222168553817264
20,4,trait,,State_LDA,0.31402376132639287,0.2299266172920474,0.2775652898920351
20,4,trait,,Joint_LDA,0.7236298488780054,0.6932972898770897,0.7035324742233099
20,5,trait,,Raw,0.9399428833233486,0.9386306732968972,0.9363178058686179
20,5,trait,,Trait_LDA,0.8570554404916899,0.8419129085527984,0.8415217288982405
20,5,trait,,State_LDA,0.2598305237336235,0.20688701393654588,0.21544118159091374
20,5,trait,,Joint_LDA,0.8157725215919168,0.8017324665768799,0.7995436408673264
20,6,trait,,Raw,0.9426355024633362,0.9423840649280903,0.9392296879765551
20,6,trait,,Trait_LDA,0.8127833094215333,0.8000431888191428,0.799249987985888
20,6,trait,,State_LDA,0.31715313054275146,0.2621525848433957,0.27693234795507526
20,6,trait,,Joint_LDA,0.7419492778229471,0.7180459218691564,0.7266876288044954
20,7,trait,,Raw,0.9613233182136456,0.9609503395491397,0.9601936361358674
20,7,trait,,Trait_LDA,0.8024849477507179,0.7938348827897527,0.7914440989899929
20,7,trait,,State_LDA,0.39484822468345576,0.3210213549508492,0.3567231278746218
20,7,trait,,Joint_LDA,0.8092137836882974,0.8002571996786468,0.800966043516699
20,8,trait,,Raw,0.9395408059744417,0.9392093415029181,0.9375184638109306
20,8,trait,,Trait_LDA,0.8204216369509905,0.8052852927195653,0.8073057368659496
20,8,trait,,State_LDA,0.35652749661862415,0.2686258837177954,0.3237468965980004
20,8,trait,,Joint_LDA,0.7332800175122249,0.7136236697797403,0.7207896857373086
20,9,trait,,Raw,0.9068013223764902,0.9027348083203967,0.8986672818029505
20,9,trait,,Trait_LDA,0.787592947885968,0.7667390984859833,0.7717269552612506
20,9,trait,,State_LDA,0.29072516196742204,0.21131991365169722,0.24078017130947194
20,9,trait,,Joint_LDA,0.739599636476194,0.7141546550109441,0.7217678665240315
40,0,trait,,Raw,0.8847922693515027,0.8822505211556917,0.8810544683787648
40,0,trait,,Trait_LDA,0.6063057743299817,0.5747784189781705,0.5948268587242587
40,0,trait,,State_LDA,0.2237709545271845,0.15308669054444266,0.2110327125180661
40,0,trait,,Joint_LDA,0.6436918044075861,0.6197995275112946,0.6355148700629316
40,1,trait,,Raw,0.8528165834877924,0.8483593363924988,0.848498693511707
40,1,trait,,Trait_LDA,0.5567899553937388,0.5277603008775005,0.5434367582304938
40,1,trait,,State_LDA,0.20508673426850582,0.12461741319121585,0.18483658166765182
40,1,trait,,Joint_LDA,0.4976336224149177,0.46499715109909856,0.4829857919681231
40,2,trait,,Raw,0.8644391719269409,0.8640982628833956,0.8603331957553992
40,2,trait,,Trait_LDA,0.5950426902273623,0.5764087483329042,0.5834743327122416
40,2,trait,,State_LDA,0.1914253530232793,0.12755535341636431,0.17504704673167104
40,2,trait,,Joint_LDA,0.5932852985526604,0.5762659942821424,0.5822064378194017
40,3,trait,,Raw,0.8621962212485776,0.860799265765786,0.8545078163146556
40,3,trait,,Trait_LDA,0.5131579835072853,0.4777800345572631,0.497638306976795
40,3,trait,,State_LDA,0.2000596292346651,0.13493067443118012,0.1814528303729237
40,3,trait,,Joint_LDA,0.5689699725974415,0.5391796697968942,0.5540508287913343
40,4,trait,,Raw,0.8733647117621495,0.8711703204877661,0.8681383281129543
40,4,trait,,Trait_LDA,0.5614348419113453,0.533117656518459,0.5530763765497897
40,4,trait,,State_LDA,0.21696207692311162,0.14948697286695875,0.1961931470066982
40,4,trait,,Joint_LDA,0.604397748139838,0.5704938976278069,0.5953124190083454
40,5,trait,,Raw,0.9302499524476435,0.9305351238510667,0.9292090402342443
40,5,trait,,Trait_LDA,0.5709573277809086,0.5409017911672281,0.5563876939721767
40,5,trait,,State_LDA,0.2215247076201659,0.15168678091886656,0.20490631913398283
40,5,trait,,Joint_LDA,0.6624706964681072,0.6496747519263723,0.6539233288896875
40,6,trait,,Raw,0.8211224451375319,0.8185865558754667,0.8119384167817405
40,6,trait,,Trait_LDA,0.5300196966142521,0.5086719508339355,0.5146814681916114
40,6,trait,,State_LDA,0.17829249472197634,0.1147999679033446,0.15162588379169073
40,6,trait,,Joint_LDA,0.5716396956038263,0.5452870547967532,0.5522506732783311
40,7,trait,,Raw,0.9148228180787635,0.914137716679118,0.9119868734663757
40,7,trait,,Trait_LDA,0.5962713378704436,0.5645660562490147,0.5879031993360311
40,7,trait,,State_LDA,0.2629488449882298,0.1819974761394389,0.2388148718683808
40,7,trait,,Joint_LDA,0.6843398195293395,0.6774193866388616,0.6771138937555421
40,8,trait,,Raw,0.884428849700412,0.8775596089706077,0.8781163946106593
40,8,trait,,Trait_LDA,0.6144848333003463,0.58884676390574,0.5973249956992532
40,8,trait,,State_LDA,0.23446270506000863,0.1817049616798843,0.2115947211156176
40,8,trait,,Joint_LDA,0.6416889635973029,0.6164201894703041,0.6261723505719194
40,9,trait,,Raw,0.8583992627655229,0.8578945579861271,0.8542433491607462
40,9,trait,,Trait_LDA,0.5931616631868037,0.5647436675312969,0.579870385480879
40,9,trait,,State_LDA,0.16619813879502962,0.10847933273280226,0.14855334041193624
40,9,trait,,Joint_LDA,0.6361912086521029,0.6178140115598266,0.6285007886099152
4,0,trait,,Raw,1.0,1.0,1.0
4,0,trait,,Trait_LDA,1.0,1.0,1.0
4,0,trait,,State_LDA,0.48760110503531556,0.411322394853108,0.31174089068825916
4,0,trait,,Joint_LDA,1.0,1.0,1.0
4,1,trait,,Raw,0.9935897435897436,0.9935064935064934,0.9914506494218228
4,1,trait,,Trait_LDA,0.9935897435897436,0.9935064935064934,0.9914506494218228
4,1,trait,,State_LDA,0.37316908594187154,0.2970315962119241,0.1579980372914621
4,1,trait,,Joint_LDA,0.9935897435897436,0.9935064935064934,0.9914506494218228
4,2,trait,,Raw,0.9817073170731707,0.9818856394587516,0.9758942833631831
4,2,trait,,Trait_LDA,0.9634146341463414,0.9628742303046598,0.9517815646785438
4,2,trait,,State_LDA,0.3513960916187235,0.34098406747891286,0.13709677419354838
4,2,trait,,Joint_LDA,0.9455507387299786,0.944642016341227,0.9276863504356244
4,3,trait,,Raw,0.9935897435897436,0.994065074710236,0.9915832936318882
4,3,trait,,Trait_LDA,1.0,1.0,1.0
4,3,trait,,State_LDA,0.18962812549769073,0.17123332857052753,-0.08146156279658334
4,3,trait,,Joint_LDA,1.0,1.0,1.0
4,4,trait,,Raw,1.0,1.0,1.0
4,4,trait,,Trait_LDA,0.9857142857142858,0.9865494978479197,0.9823164304953742
4,4,trait,,State_LDA,0.21611842105263157,0.20481382652435284,-0.04867230814123147
4,4,trait,,Joint_LDA,0.9642857142857143,0.9651779989075451,0.955767766125725
4,5,trait,,Raw,1.0,1.0,1.0
4,5,trait,,Trait_LDA,1.0,1.0,1.0
4,5,trait,,State_LDA,0.32725563909774436,0.27452904238618525,0.0962611461646764
4,5,trait,,Joint_LDA,0.9772727272727273,0.97488008902191,0.9664220474103796
4,6,trait,,Raw,0.975609756097561,0.9752747252747254,0.966663194082717
4,6,trait,,Trait_LDA,0.9939024390243902,0.9936668270001603,0.991665364379851
4,6,trait,,State_LDA,0.14376604621309372,0.16653999354593227,-0.1444682295201798
4,6,trait,,Joint_LDA,0.9939024390243902,0.9936668270001603,0.991665364379851
4,7,trait,,Raw,0.9940476190476191,0.9940467753366407,0.9919181034482759
4,7,trait,,Trait_LDA,0.9821428571428572,0.9821200510855683,0.9757543103448276
4,7,trait,,State_LDA,0.3966318234610917,0.3358289768483943,0.19804605037066136
4,7,trait,,Joint_LDA,0.9880952380952381,0.9880884855360181,0.9838362068965517
4,8,trait,,Raw,0.9882206208425721,0.9882206208425721,0.9850259327421783
4,8,trait,,Trait_LDA,0.9943181818181819,0.9941143885888382,0.9925139057337627
4,8,trait,,State_LDA,0.41567350332594233,0.37389722010068255,0.2519172770357605
4,8,trait,,Joint_LDA,0.9886363636363636,0.9888804203372055,0.9850215472155976
4,9,trait,,Raw,0.9759001161440186,0.9759596266840762,0.9680566182096404
4,9,trait,,Trait_LDA,0.9818524970963995,0.9819144223954642,0.9760436092382728
4,9,trait,,State_LDA,0.4137630662020906,0.36072097190030616,0.22303227972564632
4,9,trait,,Joint_LDA,0.9818524970963995,0.9819144223954642,0.9760436092382728
80,0,trait,,Raw,0.783108241198658,0.7779144134211418,0.7771703465739355
80,0,trait,,Trait_LDA,0.4224789307987704,0.38511319755413315,0.41230330560702666
80,0,trait,,State_LDA,0.11684428036502366,0.06746316341173578,0.1034258900605578
80,0,trait,,Joint_LDA,0.03287533252996139,0.015561906304999044,0.02055813873334611
