pca_dim,lda_dim,val_bal_acc
5,1,0.03594266750251963
5,2,0.05663272957986376
5,3,0.08762644492846546
5,4,0.11123408140782265
5,5,0.13897982441550144
5,6,0.13897982441550144
5,7,0.13897982441550144
5,8,0.13897982441550144
5,9,0.13897982441550144
5,10,0.13897982441550144
5,11,0.13897982441550144
5,12,0.13897982441550144
5,13,0.13897982441550144
5,14,0.13897982441550144
5,15,0.13897982441550144
5,16,0.13897982441550144
5,17,0.13897982441550144
5,18,0.13897982441550144
5,19,0.13897982441550144
5,20,0.13897982441550144
15,1,0.04549626695091702
15,2,0.0723952195423904
15,3,0.12323408500337374
15,4,0.16867396985456498
15,5,0.22064730008681652
15,6,0.25598259197508627
15,7,0.28908985352611105
15,8,0.31152889587283433
15,9,0.34820577277040127
15,10,0.36490431258258577
15,11,0.38945707079185365
15,12,0.40023019127324977
15,13,0.4242360730850119
15,14,0.4300900598241522
15,15,0.4347879560519083
15,16,0.4347879560519083
15,17,0.4347879560519083
15,18,0.4347879560519083
15,19,0.4347879560519083
15,20,0.4347879560519083
25,1,0.04581226727379164
25,2,0.06963771743972778
25,3,0.12292155299121243
25,4,0.17539933008326566
25,5,0.21191667389168203
25,6,0.24596401472496268
25,7,0.2787653554505742
25,8,0.2974394709057411
25,9,0.32985112171909464
25,10,0.37069157862781577
25,11,0.3932945975951007
25,12,0.4043369959613136
25,13,0.43433437826107296
25,14,0.44291927328860076
25,15,0.4610403455823653
25,16,0.4656357259581046
25,17,0.4625050996949929
25,18,0.46579453675296517
25,19,0.477237404148456
25,20,0.4832363322359962
