pca_dim,lda_dim,val_bal_acc
5,1,0.27579643700096484
5,2,0.42537006571787916
5,3,0.4886737651932117
5,4,0.5070025178389149
5,5,0.521787114513024
5,6,0.521787114513024
5,7,0.521787114513024
5,8,0.521787114513024
5,9,0.521787114513024
5,10,0.521787114513024
5,11,0.521787114513024
5,12,0.521787114513024
5,13,0.521787114513024
5,14,0.521787114513024
5,15,0.521787114513024
5,16,0.521787114513024
5,17,0.521787114513024
5,18,0.521787114513024
5,19,0.521787114513024
5,20,0.521787114513024
15,1,0.2790093543653915
15,2,0.43154608266547123
15,3,0.5037055971276173
15,4,0.5672587276128298
15,5,0.5610192191422841
15,6,0.5709735690042386
15,7,0.5785191993643038
15,8,0.5785191993643038
15,9,0.5785191993643038
15,10,0.5785191993643038
15,11,0.5785191993643038
15,12,0.5785191993643038
15,13,0.5785191993643038
15,14,0.5785191993643038
15,15,0.5785191993643038
15,16,0.5785191993643038
15,17,0.5785191993643038
15,18,0.5785191993643038
15,19,0.5785191993643038
15,20,0.5785191993643038
25,1,0.2792691598298216
25,2,0.4208571163456999
25,3,0.5177976274957699
25,4,0.5859683221297965
25,5,0.5826414425930679
25,6,0.5846965044938148
25,7,0.5868510214093612
25,8,0.5868510214093612
25,9,0.5868510214093612
25,10,0.5868510214093612
25,11,0.5868510214093612
25,12,0.5868510214093612
25,13,0.5868510214093612
25,14,0.5868510214093612
25,15,0.5868510214093612
25,16,0.5868510214093612
25,17,0.5868510214093612
25,18,0.5868510214093612
25,19,0.5868510214093612
25,20,0.5868510214093612
