,space,seed,hier_ratio,hier_pval
0,Raw,0,10.899430090207973,0.0
1,Trait_LDA,0,9.729971668250945,0.0
2,State_LDA,0,3.069112901894777,0.0
3,Joint_LDA,0,9.032006686822218,0.0
4,Raw,1,10.61667616540303,0.0
5,Trait_LDA,1,12.715678309382058,0.0
6,State_LDA,1,5.849090048938247,0.0
7,Joint_LDA,1,11.836863321312705,0.0
8,Raw,2,10.956404410379092,0.0
9,Trait_LDA,2,6.980493516340493,0.0
10,State_LDA,2,6.387263811750767,0.0
11,Joint_LDA,2,6.933483737126936,0.0
12,Raw,3,11.305201297332031,0.0
13,Trait_LDA,3,9.577395964968328,0.0
14,State_LDA,3,3.4706481507693687,0.0
15,Joint_LDA,3,8.52614237151824,0.0
16,Raw,4,11.425465774347463,0.0
17,Trait_LDA,4,12.235502277358684,0.0
18,State_LDA,4,5.012583361995977,0.0
19,Joint_LDA,4,11.297854331971722,0.0
20,Raw,5,11.616260101146462,0.0
21,Trait_LDA,5,12.323089051472378,0.0
22,State_LDA,5,5.951688499487992,0.0
23,Joint_LDA,5,12.058788740733121,0.0
24,Raw,6,11.71704476400565,0.0
25,Trait_LDA,6,12.081441891826854,0.0
26,State_LDA,6,6.2472200546246475,0.0
27,Joint_LDA,6,11.447193221151432,0.0
28,Raw,7,10.722030009175015,0.0
29,Trait_LDA,7,8.160403812822443,0.0
30,State_LDA,7,4.1381332890232425,0.0
31,Joint_LDA,7,7.776245686453759,0.0
32,Raw,8,9.434963041430368,0.0
33,Trait_LDA,8,8.500156982720148,0.0
34,State_LDA,8,5.2812621665200865,0.0
35,Joint_LDA,8,7.924716058753406,0.0
36,Raw,9,10.53055174463248,0.0
37,Trait_LDA,9,9.76269495866695,0.0
38,State_LDA,9,6.6336170180815115,0.0
39,Joint_LDA,9,8.599999265261115,0.0
