num_subjects,seed,split_type,space,hier_ratio,inter,intra,hier_pval
10,0,trait,Raw,3.677396991125004,5.163048006905193,1.4039952769215955,0.0
10,0,trait,Trait_LDA,5.435474686556753,6.364985742027628,1.1710082576172751,0.0
10,0,trait,State_LDA,0.5428822481195544,0.5092860008266841,0.9381150380045735,0.01
10,0,trait,Joint_LDA,4.5746927090657925,5.947161868688731,1.3000134100598886,0.0
10,1,trait,Raw,3.360404968665241,5.54439590545168,1.6499189702287353,0.0
10,1,trait,Trait_LDA,4.082629472954422,5.848277777559614,1.4324782144208323,0.0
10,1,trait,State_LDA,0.9966158522673068,0.46764900183011815,0.46923696905504164,0.01
10,1,trait,Joint_LDA,3.9317077680079406,5.6082474850243225,1.4264151396648246,0.0
10,2,trait,Raw,3.0230908292635443,5.885559464220954,1.9468682208449344,0.0
10,2,trait,Trait_LDA,4.725364717495657,6.711556405287402,1.420325584697806,0.0
10,2,trait,State_LDA,1.1465382376866828,0.683092957065453,0.5957873314750479,0.09
10,2,trait,Joint_LDA,4.075685438180485,6.546809301253559,1.6063087793586597,0.0
10,3,trait,Raw,3.385676099068948,5.389281192496794,1.5917887697464126,0.0
10,3,trait,Trait_LDA,4.5597633513650235,6.120808685378741,1.3423522700024328,0.0
10,3,trait,State_LDA,0.48412770163026414,0.25480531484188973,0.5263183948860016,0.9
10,3,trait,Joint_LDA,4.020294121056153,5.789544955457891,1.4400799496572518,0.0
10,4,trait,Raw,3.6186347854545255,5.972438544307444,1.650467344290801,0.0
10,4,trait,Trait_LDA,4.466150305536909,7.581313222633136,1.697505167534152,0.0
10,4,trait,State_LDA,0.6571218992121509,0.5301736588343309,0.8068117338198236,0.03
10,4,trait,Joint_LDA,4.6460261611094635,7.3593751393905205,1.5840150021094832,0.0
10,5,trait,Raw,4.127670144743543,5.593379444474557,1.355093611730954,0.0
10,5,trait,Trait_LDA,4.536982874016869,6.86141615065932,1.5123301853208206,0.0
10,5,trait,State_LDA,0.6871821047163106,0.42288326978936086,0.6153874888286559,0.14
10,5,trait,Joint_LDA,4.257713454452033,6.6468824429295665,1.5611389808253358,0.0
10,6,trait,Raw,3.5786456486319955,5.683424451416652,1.5881495429951964,0.0
10,6,trait,Trait_LDA,5.541384682554674,6.453464099696163,1.1645941347499096,0.0
10,6,trait,State_LDA,0.7383752266028902,0.4723675139090122,0.6397391148701944,0.16
