,hier_ratio,hier_ratio,inter,inter,intra,intra,hier_pval,hier_pval
,mean,std,mean,std,mean,std,mean,std
space,,,,,,,,
Joint_LDA,3.481015656411143,,5.796434413300643,,1.6651560881736023,,0.0,
Raw,3.1581670272528517,,5.180019831760383,,1.6401981868154234,,0.0,
State_LDA,0.9678113671752723,,0.5845007426066289,,0.6039407703100214,,0.0,
Trait_LDA,3.864155971904666,,5.51017940779103,,1.4259723074985065,,0.0,
