,hier_ratio,hier_ratio,inter,inter,intra,intra,hier_pval,hier_pval
,mean,std,mean,std,mean,std,mean,std
space,,,,,,,,
Joint_LDA,4.055349520244136,0.41185255874253957,5.594918226104195,0.19061125527500378,1.3902343298486002,0.125044342059773,0.0,0.0
Raw,3.3110390669044003,0.2663857934988652,5.411233961033053,0.22366917012914944,1.642761826347689,0.13615454984423045,0.0,0.0
State_LDA,0.7411735321136896,0.13147642720685826,0.5263965563718226,0.09562085536695378,0.711630032720271,0.06008168810845497,0.066,0.1171134302954002
Trait_LDA,3.942908135142784,0.27261359506148686,6.002344537699508,0.19558222686240626,1.5277599432269207,0.09963068360330687,0.0,0.0
