,hier_ratio,hier_ratio,inter,inter,intra,intra,hier_pval,hier_pval
,mean,std,mean,std,mean,std,mean,std
space,,,,,,,,
Joint_LDA,3.088458034693932,1.125074545139186,3.518961502956251,0.7582731000864592,1.2108927398025842,0.3062344716987006,0.0,0.0
Raw,5.749950396390107,2.4373038471020223,6.3084897963600595,1.6761787818037803,1.192206951522311,0.3472618696758744,0.0,0.0
State_LDA,2.4559117641905015,1.2011997638520244,1.3517546879601994,0.6984509352980309,0.6014139145580748,0.2056423984793958,0.024,0.04060651288757616
Trait_LDA,3.9907465113320213,1.8198923679598986,2.5795870168083876,1.104374262476971,0.7111073753134869,0.25753009322945974,0.004,0.012649110640673518
