pca_dim,lda_dim,val_bal_acc,seed,num_subjects
5,1,0.03566666666666667,0,10
5,2,0.08800000000000001,0,10
5,3,0.12605555555555556,0,10
5,4,0.17299999999999996,0,10
5,5,0.20333333333333328,0,10
5,6,0.20333333333333328,0,10
5,7,0.20333333333333328,0,10
5,8,0.20333333333333328,0,10
5,9,0.20333333333333328,0,10
5,10,0.20333333333333328,0,10
5,11,0.20333333333333328,0,10
5,12,0.20333333333333328,0,10
5,13,0.20333333333333328,0,10
5,14,0.20333333333333328,0,10
5,15,0.20333333333333328,0,10
5,16,0.20333333333333328,0,10
5,17,0.20333333333333328,0,10
5,18,0.20333333333333328,0,10
5,19,0.20333333333333328,0,10
5,20,0.20333333333333328,0,10
15,1,0.0325,0,10
15,2,0.11155555555555556,0,10
15,3,0.14655555555555558,0,10
15,4,0.18705555555555553,0,10
15,5,0.2387222222222222,0,10
15,6,0.26466666666666666,0,10
15,7,0.2829444444444444,0,10
15,8,0.32183333333333336,0,10
15,9,0.3401111111111111,0,10
15,10,0.3518888888888889,0,10
15,11,0.36727777777777776,0,10
15,12,0.38483333333333336,0,10
15,13,0.3882777777777777,0,10
15,14,0.4026111111111111,0,10
15,15,0.40122222222222215,0,10
15,16,0.40122222222222215,0,10
15,17,0.40122222222222215,0,10
15,18,0.40122222222222215,0,10
15,19,0.40122222222222215,0,10
15,20,0.40122222222222215,0,10
25,1,0.03783333333333334,0,10
25,2,0.10061111111111111,0,10
25,3,0.1608888888888889,0,10
25,4,0.2085,0,10
25,5,0.2563888888888889,0,10
25,6,0.27988888888888885,0,10
25,7,0.3158888888888889,0,10
25,8,0.3364444444444444,0,10
25,9,0.35827777777777775,0,10
25,10,0.37116666666666664,0,10
25,11,0.38505555555555554,0,10
25,12,0.39927777777777784,0,10
25,13,0.41055555555555556,0,10
25,14,0.41100000000000003,0,10
25,15,0.41472222222222227,0,10
25,16,0.4052777777777778,0,10
25,17,0.40822222222222226,0,10
25,18,0.42216666666666663,0,10
25,19,0.42566666666666664,0,10
25,20,0.443,0,10
5,1,0.04111111111111112,1,10
5,2,0.08955555555555555,1,10
5,3,0.1466111111111111,1,10
5,4,0.1893888888888889,1,10
5,5,0.2335,1,10
5,6,0.2335,1,10
5,7,0.2335,1,10
5,8,0.2335,1,10
5,9,0.2335,1,10
5,10,0.2335,1,10
5,11,0.2335,1,10
5,12,0.2335,1,10
5,13,0.2335,1,10
5,14,0.2335,1,10
