pca_dim,lda_dim,val_bal_acc
5,1,0.004494931773879142
5,2,0.0178474171539961
5,3,0.042706150793650796
5,4,0.07272537071846283
5,5,0.10614616054023948
5,6,0.10614616054023948
5,7,0.10614616054023948
5,8,0.10614616054023948
5,9,0.10614616054023948
5,10,0.10614616054023948
5,11,0.10614616054023948
5,12,0.10614616054023948
5,13,0.10614616054023948
5,14,0.10614616054023948
5,15,0.10614616054023948
5,16,0.10614616054023948
5,17,0.10614616054023948
5,18,0.10614616054023948
5,19,0.10614616054023948
5,20,0.10614616054023948
15,1,0.004673252575884155
15,2,0.017277147730437203
15,3,0.044385655109997216
15,4,0.08476225285435811
15,5,0.12287347361459204
15,6,0.16642840260373154
15,7,0.20261602269562795
15,8,0.23766736807296018
15,9,0.26607741924255085
15,10,0.2874581053327764
15,11,0.3033900776246171
15,12,0.3175382919103314
15,13,0.3277167693539404
15,14,0.3353292919799499
15,15,0.3441686751601225
15,16,0.3441686751601225
15,17,0.3441686751601225
15,18,0.3441686751601225
15,19,0.3441686751601225
15,20,0.3441686751601225
25,1,0.0046700274993038155
25,2,0.01704491262879421
25,3,0.04570688700918964
25,4,0.0844558670983013
25,5,0.12355596804511278
25,6,0.16283156154274575
25,7,0.20039497702589806
25,8,0.2336521372876636
25,9,0.26074547827903094
25,10,0.28512900306321354
25,11,0.30654253167641327
25,12,0.32486045321637425
25,13,0.33891482351712615
25,14,0.3528527777777778
25,15,0.3655408851991089
25,16,0.3760358326371484
25,17,0.3853294207741576
25,18,0.3958835004177109
25,19,0.4030397121275411
25,20,0.4098211361737677
