pca_dim,lda_dim,val_bal_acc
5,1,0.018477356902356905
5,2,0.05557342873176206
5,3,0.10638706509539844
5,4,0.1445905162738496
5,5,0.1768813973063973
5,6,0.1768813973063973
5,7,0.1768813973063973
5,8,0.1768813973063973
5,9,0.1768813973063973
5,10,0.1768813973063973
5,11,0.1768813973063973
5,12,0.1768813973063973
5,13,0.1768813973063973
5,14,0.1768813973063973
5,15,0.1768813973063973
5,16,0.1768813973063973
5,17,0.1768813973063973
5,18,0.1768813973063973
5,19,0.1768813973063973
5,20,0.1768813973063973
15,1,0.018639197530864196
15,2,0.05799786756453422
15,3,0.10989231200897867
15,4,0.15833038720538722
15,5,0.20261905162738497
15,6,0.24453282828282824
15,7,0.27582121212121213
15,8,0.29970451739618403
15,9,0.32164203142536474
15,10,0.3412549663299663
15,11,0.3557714085297419
15,12,0.3639733164983165
15,13,0.37571397306397303
15,14,0.38554837261503927
15,15,0.39111130751964085
15,16,0.39111130751964085
15,17,0.39111130751964085
15,18,0.39111130751964085
15,19,0.39111130751964085
15,20,0.39111130751964085
25,1,0.018378703703703706
25,2,0.05534927048260382
25,3,0.10505204826038159
25,4,0.15319753086419752
25,5,0.19778439955106622
25,6,0.23422629068462403
25,7,0.2674540684624018
25,8,0.2921650953984288
25,9,0.3154774691358025
25,10,0.33674851290684626
25,11,0.3561442480359147
25,12,0.3682154601571268
25,13,0.38169817620650953
25,14,0.392264253647587
25,15,0.4007192760942761
25,16,0.4091436868686869
25,17,0.4180746352413019
25,18,0.4246327441077441
25,19,0.4301566778900113
25,20,0.43596683501683503
