pca_dim,lda_dim,val_bal_acc
5,1,0.03527641723356009
5,2,0.09314954648526078
5,3,0.14771145124716553
5,4,0.18563038548752836
5,5,0.22099308390022676
5,6,0.22099308390022676
5,7,0.22099308390022676
5,8,0.22099308390022676
5,9,0.22099308390022676
5,10,0.22099308390022676
5,11,0.22099308390022676
5,12,0.22099308390022676
5,13,0.22099308390022676
5,14,0.22099308390022676
5,15,0.22099308390022676
5,16,0.22099308390022676
5,17,0.22099308390022676
5,18,0.22099308390022676
5,19,0.22099308390022676
5,20,0.22099308390022676
15,1,0.035573015873015874
15,2,0.09791315192743763
15,3,0.1562545351473923
15,4,0.2103433106575964
15,5,0.25332086167800455
15,6,0.2878312925170068
15,7,0.31508696145124715
15,8,0.3448273242630385
15,9,0.36124546485260767
15,10,0.3728329931972789
15,11,0.38336201814058957
15,12,0.39550158730158735
15,13,0.4036729024943311
15,14,0.41316031746031745
15,15,0.41322630385487524
15,16,0.41322630385487524
15,17,0.41322630385487524
15,18,0.41322630385487524
15,19,0.41322630385487524
15,20,0.41322630385487524
25,1,0.03783979591836735
25,2,0.09295646258503401
25,3,0.15210736961451246
25,4,0.2105598639455782
25,5,0.256133560090703
25,6,0.28798934240362806
25,7,0.3169396825396825
25,8,0.34388968253968255
25,9,0.3611951247165533
25,10,0.38171326530612243
25,11,0.39484818594104304
25,12,0.40674705215419504
25,13,0.4204509070294784
25,14,0.4271742630385488
25,15,0.4407977324263038
25,16,0.4442922902494331
25,17,0.44533287981859415
25,18,0.4500308390022676
25,19,0.4577290249433107
25,20,0.45491870748299323
