,hier_ratio,hier_ratio,inter,inter,intra,intra,hier_pval,hier_pval
,mean,std,mean,std,mean,std,mean,std
space,,,,,,,,
Joint_LDA,3.8888175903169055,0.44222588503310106,7.987144391790849,0.7470996077885848,2.061343428621427,0.1301778554512877,0.0,0.0
Raw,4.825320327679735,1.2836733981181472,9.7876412519718,0.35205840708460107,2.149948268456759,0.5235160606919005,0.0,0.0
State_LDA,3.173300156205653,0.306941692082258,3.583750238798828,0.2785696780836302,1.132842238999743,0.06968204736235498,0.0,0.0
Trait_LDA,3.745310758125728,0.39860093450773676,7.49252219857564,0.7205558798504755,2.005132113417674,0.12314794080950876,0.0,0.0
