,hier_ratio,hier_ratio,inter,inter,intra,intra,hier_pval,hier_pval
,mean,std,mean,std,mean,std,mean,std
space,,,,,,,,
Joint_LDA,3.226868123091321,,2.8929796363418863,,0.896528623416574,,0.0,
Raw,3.3151362383724625,,9.657142029932519,,2.913045297551213,,0.0,
State_LDA,2.181580234738381,,3.875527999800754,,1.7764774075639322,,0.0,
Trait_LDA,2.829532469665937,,7.620016525445265,,2.693030246917402,,0.0,
