,hier_ratio,hier_ratio,inter,inter,intra,intra,hier_pval,hier_pval
,mean,std,mean,std,mean,std,mean,std
space,,,,,,,,
Joint_LDA,4.518819425751926,0.947558172685061,6.9881467245464295,0.9423602398662161,1.5748041270265045,0.20645212937335577,0.0,0.0
Raw,7.322850152435393,2.0813254061226605,11.18641258219251,0.49329298508972447,1.6233222738827568,0.3867469771714241,0.0,0.0
State_LDA,3.230204130582691,0.6718665399121234,3.1776789523908535,0.5721099564957551,0.9930575088647693,0.09298192291736325,0.0,0.0
Trait_LDA,4.377691782135698,0.9524801232477048,5.920580324061039,1.0073079178520359,1.3676722448971055,0.15123439691893556,0.0,0.0
