num_subjects,seed,split_type,space,hier_ratio,inter,intra,hier_pval
10,0,between_state,Raw,6.254867780546005,11.606018408488975,1.8555177848181235,0.0
10,0,between_state,Trait_LDA,3.231944772633501,5.3887858795559085,1.6673508548739644,0.0
10,0,between_state,State_LDA,2.7029330076355076,2.9715303641608655,1.0993725540983066,0.0
10,0,between_state,Joint_LDA,3.210108559090661,6.091336386092577,1.8975484080881337,0.0
10,1,between_state,Raw,6.871506466521864,11.064174905009104,1.610152731269921,0.0
10,1,between_state,Trait_LDA,4.531225927510797,5.7893876572649,1.2776647533982635,0.0
10,1,between_state,State_LDA,3.4458950778374837,3.2637098129249122,0.9471297701185655,0.0
10,1,between_state,Joint_LDA,4.3624976525664945,6.404326157411894,1.4680411698661144,0.0
10,2,between_state,Raw,8.143723113492362,11.42120185211565,1.4024545890064983,0.0
10,2,between_state,Trait_LDA,4.569559962035964,6.037390041464821,1.3212191308624095,0.0
10,2,between_state,State_LDA,3.233967005048286,2.7705125135051176,0.8566916450230609,0.0
10,2,between_state,Joint_LDA,4.664782281031872,6.989383089590929,1.498329968798639,0.0
10,3,between_state,Raw,6.739728048762105,11.228307427396274,1.6659882039986158,0.0
10,3,between_state,Trait_LDA,4.2856736249189415,6.187814617810411,1.4438371092543114,0.0
10,3,between_state,State_LDA,2.5733006001791403,2.5578697867065046,0.9940034936176669,0.0
10,3,between_state,Joint_LDA,4.553390297690448,7.638808801153991,1.6776090564932502,0.0
10,4,between_state,Raw,8.894505522333313,10.894932077879051,1.2249058759391227,0.0
10,4,between_state,Trait_LDA,3.3827676909274413,3.9088370121954292,1.1555144690186387,0.0
10,4,between_state,State_LDA,2.1638327583024295,2.351711383999205,1.0868267776129659,0.0
10,4,between_state,Joint_LDA,4.770821536785221,6.229340688823515,1.305716560720715,0.0
10,5,between_state,Raw,6.5456662290902585,11.43301505933078,1.7466541462991436,0.0
10,5,between_state,Trait_LDA,4.342620401752903,6.17009716220774,1.4208235100901692,0.0
10,5,between_state,State_LDA,3.127765659998,3.3757493887898287,1.0792846254319408,0.0
10,5,between_state,Joint_LDA,4.299629712567821,7.2976097128932835,1.6972646950416135,0.0
10,6,between_state,Raw,8.229519516635005,11.577003789167104,1.4067654576631787,0.0
10,6,between_state,Trait_LDA,5.320315775362782,6.913712456929334,1.2994928776493349,0.0
10,6,between_state,State_LDA,4.301476090942352,4.213025147778778,0.9794370719972555,0.0
10,6,between_state,Joint_LDA,5.144546826734136,7.372178750390467,1.433008387071185,0.0
10,7,between_state,Raw,4.467528107611117,9.97421487943297,2.232602602419081,0.0
10,7,between_state,Trait_LDA,3.6539616044125234,5.1578389449208775,1.411574478147847,0.0
10,7,between_state,State_LDA,3.054124534388566,2.950616182470815,0.9661086669019954,0.0
10,7,between_state,Joint_LDA,3.536441677359934,5.584036053423697,1.5789984857299717,0.0
10,8,between_state,Raw,5.253359036314038,11.076081734274814,2.1083808773988206,0.0
10,8,between_state,Trait_LDA,4.019248253498122,5.9803835381786286,1.487935842971045,0.0
10,8,between_state,State_LDA,3.5226027766434505,3.7908919028214423,1.076162185517163,0.0
10,8,between_state,Joint_LDA,3.98889383098857,7.432741754647526,1.863359134029763,0.0
10,9,between_state,Raw,11.828097703047867,11.589175688830377,0.9798004700150621,0.0
10,9,between_state,Trait_LDA,6.439599808304007,7.671555930082339,1.191309422705072,0.0
10,9,between_state,State_LDA,4.1761437948516935,3.531173040751063,0.845558298328773,0.0
10,9,between_state,Joint_LDA,6.657081882704101,8.841705851036417,1.3281654044256588,0.0
20,0,between_state,Raw,6.794810796992059,10.166646432833108,1.496236869072749,0.0
20,0,between_state,Trait_LDA,3.794519879115326,5.6506532097642275,1.48916157769126,0.0
20,0,between_state,State_LDA,2.412247510112536,2.516198810244747,1.0430931319014447,0.0
20,0,between_state,Joint_LDA,4.277009881163565,6.642424594795707,1.5530533665703454,0.0
20,1,between_state,Raw,5.810144440808176,9.760131375657132,1.6798431562399372,0.0
20,1,between_state,Trait_LDA,4.177927177818752,6.025799893766378,1.4422941418793183,0.0
20,1,between_state,State_LDA,2.9447105785142482,2.881120067415788,0.9784051744974732,0.0
