,hier_ratio,hier_ratio,inter,inter,intra,intra,hier_pval,hier_pval
,mean,std,mean,std,mean,std,mean,std
space,,,,,,,,
Joint_LDA,0.7689977806670621,0.08130692447175596,2.288553986726373,0.29345883285989327,2.972630977713843,0.16750906326885737,0.0,0.0
Raw,2.003269742455565,0.28838982073151537,9.476564379231318,1.1375473369503286,4.75381994999516,0.2749667392475954,0.0,0.0
State_LDA,0.7697794135587828,0.07893393786373509,2.3762816641554916,0.31739186364460853,3.080291939204532,0.17585295605860324,0.0,0.0
Trait_LDA,2.003269742455565,0.28838982073151537,9.476564379231318,1.1375473369503286,4.75381994999516,0.2749667392475954,0.0,0.0
