,hier_ratio,hier_ratio,inter,inter,intra,intra,hier_pval,hier_pval
,mean,std,mean,std,mean,std,mean,std
space,,,,,,,,
Joint_LDA,0.7700981320465792,0.05889565927988015,2.3039564564144923,0.23783035702133182,2.988715038106219,0.16363538025141947,0.0,0.0
Raw,2.0411647681521634,0.3903283544559158,9.617764091762776,1.8147388616926043,4.723605891635196,0.31470546671406496,0.0,0.0
State_LDA,0.7770588249610058,0.0694514192991147,2.4091704728568994,0.3003180964886861,3.093227963459255,0.16780293995099319,0.0,0.0
Trait_LDA,2.0411647681521634,0.3903283544559158,9.617764091762776,1.8147388616926043,4.723605891635196,0.31470546671406496,0.0,0.0
