num_subjects,seed,split_type,subject,space,Bal_Acc,F1,Kappa
10,4,within_state,6.0,State_LDA,0.5625,0.5607843137254902,0.125
10,4,within_state,6.0,Joint_LDA,0.5625,0.5607843137254902,0.125
10,4,within_state,8.0,Raw,0.46875,0.45545545545545546,-0.0625
10,4,within_state,8.0,Trait_LDA,0.46875,0.45545545545545546,-0.0625
10,4,within_state,8.0,State_LDA,0.4375,0.4285714285714286,-0.125
10,4,within_state,8.0,Joint_LDA,0.4375,0.4285714285714286,-0.125
10,4,within_state,9.0,Raw,0.8666666666666667,0.8660714285714286,0.7333333333333334
10,4,within_state,9.0,Trait_LDA,0.8666666666666667,0.8660714285714286,0.7333333333333334
10,4,within_state,9.0,State_LDA,0.8666666666666667,0.8660714285714286,0.7333333333333334
10,4,within_state,9.0,Joint_LDA,0.8666666666666667,0.8660714285714286,0.7333333333333334
10,5,within_state,1.0,Raw,0.78125,0.7810361681329423,0.5625
10,5,within_state,1.0,Trait_LDA,0.78125,0.7810361681329423,0.5625
10,5,within_state,1.0,State_LDA,0.84375,0.8435972629521017,0.6875
10,5,within_state,1.0,Joint_LDA,0.84375,0.8435972629521017,0.6875
10,5,within_state,10.0,Raw,0.46875,0.4682306940371457,-0.0625
10,5,within_state,10.0,Trait_LDA,0.46875,0.4682306940371457,-0.0625
10,5,within_state,10.0,State_LDA,0.46875,0.4682306940371457,-0.0625
10,5,within_state,10.0,Joint_LDA,0.46875,0.4682306940371457,-0.0625
10,5,within_state,12.0,Raw,0.5,0.4994438264738599,0.0
10,5,within_state,12.0,Trait_LDA,0.5,0.4994438264738599,0.0
10,5,within_state,12.0,State_LDA,0.5,0.4994438264738599,0.0
10,5,within_state,12.0,Joint_LDA,0.5,0.4994438264738599,0.0
10,5,within_state,13.0,Raw,0.5,0.4980392156862745,0.0
10,5,within_state,13.0,Trait_LDA,0.5,0.4980392156862745,0.0
10,5,within_state,13.0,State_LDA,0.53125,0.5270935960591133,0.0625
10,5,within_state,13.0,Joint_LDA,0.53125,0.5270935960591133,0.0625
10,5,within_state,2.0,Raw,0.90625,0.906158357771261,0.8125
10,5,within_state,2.0,Trait_LDA,0.90625,0.906158357771261,0.8125
10,5,within_state,2.0,State_LDA,0.90625,0.906158357771261,0.8125
10,5,within_state,2.0,Joint_LDA,0.90625,0.906158357771261,0.8125
10,5,within_state,4.0,Raw,0.8125,0.8125,0.625
10,5,within_state,4.0,Trait_LDA,0.8125,0.8125,0.625
10,5,within_state,4.0,State_LDA,0.8125,0.8125,0.625
10,5,within_state,4.0,Joint_LDA,0.8125,0.8125,0.625
10,5,within_state,5.0,Raw,0.5625,0.5555555555555556,0.125
10,5,within_state,5.0,Trait_LDA,0.5625,0.5555555555555556,0.125
10,5,within_state,5.0,State_LDA,0.5625,0.5607843137254902,0.125
10,5,within_state,5.0,Joint_LDA,0.5625,0.5607843137254902,0.125
10,5,within_state,7.0,Raw,0.71875,0.716256157635468,0.4375
10,5,within_state,7.0,Trait_LDA,0.71875,0.716256157635468,0.4375
10,5,within_state,7.0,State_LDA,0.71875,0.716256157635468,0.4375
10,5,within_state,7.0,Joint_LDA,0.71875,0.716256157635468,0.4375
10,5,within_state,8.0,Raw,0.59375,0.5933528836754643,0.1875
10,5,within_state,8.0,Trait_LDA,0.59375,0.5933528836754643,0.1875
10,5,within_state,8.0,State_LDA,0.5625,0.5625,0.125
10,5,within_state,8.0,Joint_LDA,0.5625,0.5625,0.125
10,5,within_state,9.0,Raw,1.0,1.0,1.0
10,5,within_state,9.0,Trait_LDA,1.0,1.0,1.0
10,5,within_state,9.0,State_LDA,1.0,1.0,1.0
10,5,within_state,9.0,Joint_LDA,1.0,1.0,1.0
10,6,within_state,1.0,Raw,0.84375,0.8423645320197044,0.6875
10,6,within_state,1.0,Trait_LDA,0.84375,0.8423645320197044,0.6875
10,6,within_state,1.0,State_LDA,0.8125,0.8095238095238095,0.625
10,6,within_state,1.0,Joint_LDA,0.8125,0.8095238095238095,0.625
10,6,within_state,11.0,Raw,0.78125,0.7810361681329423,0.5625
