,hier_ratio,hier_ratio,inter,inter,intra,intra,hier_pval,hier_pval
,mean,std,mean,std,mean,std,mean,std
space,,,,,,,,
Joint_LDA,1.7941946649275384,0.5026540899412717,11.781880460768619,8.134311580521182,7.9786738967367725,8.080032743068298,0.0,0.0
Raw,2.1413149770886215,0.6254919385359712,24.031638247603535,12.18225710996222,13.272087282580591,11.665440839713462,0.0,0.0
State_LDA,0.6344356493179897,0.16924725368853194,4.60900437890497,6.097669286093843,6.00014579617455,5.94548036469558,0.0,0.0
Trait_LDA,8.49327175059339,5.054696761318258,8.10328459254424,1.7680291946174518,1.4967029689804128,1.3779068086020179,0.0,0.0
