,hier_ratio,hier_ratio,inter,inter,intra,intra,hier_pval,hier_pval
,mean,std,mean,std,mean,std,mean,std
space,,,,,,,,
Joint_LDA,1.638326690096775,0.15496068441005653,8.18063556975414,1.6365131959385293,5.080086985368767,1.3134765515048696,0.0,0.0
Raw,2.191049764521166,0.24039384973844827,16.473618729950033,3.4577411611560644,7.620712694755521,1.780718868053753,0.0,0.0
State_LDA,0.7540802090592218,0.07437873971685532,2.7253339599929682,0.9233324113281774,3.54266531147603,0.8986245764451996,0.0,0.0
Trait_LDA,3.380220869655021,0.689145285966231,7.068955653921084,1.088270884344798,2.1905016511455826,0.647614187000597,0.0,0.0
