,hier_ratio,hier_ratio,inter,inter,intra,intra,hier_pval,hier_pval
,mean,std,mean,std,mean,std,mean,std
space,,,,,,,,
Joint_LDA,0.7589517125450743,0.0725020366561059,3.350604944062899,0.34543764965422663,4.41451987534754,0.1664992381620839,0.0,0.0
Raw,1.8722726667408864,0.4853607352340106,11.281877156345107,2.8010732883682277,6.052232776917625,0.16286493056003948,0.0,0.0
State_LDA,0.7524479535705886,0.07475906127583164,4.257654239604383,0.4304959877669091,5.6589196568324445,0.1417207631477911,0.0,0.0
Trait_LDA,1.8722726667408864,0.4853607352340106,11.281877156345107,2.8010732883682277,6.052232776917625,0.16286493056003948,0.0,0.0
