pca_dim,lda_dim,val_bal_acc
5,1,0.08072441831030736
5,2,0.14798143707060357
5,3,0.20771783902594537
5,4,0.24882114607661426
5,5,0.28013680572676003
5,6,0.28013680572676003
5,7,0.28013680572676003
5,8,0.28013680572676003
5,9,0.28013680572676003
5,10,0.28013680572676003
5,11,0.28013680572676003
5,12,0.28013680572676003
5,13,0.28013680572676003
5,14,0.28013680572676003
5,15,0.28013680572676003
5,16,0.28013680572676003
5,17,0.28013680572676003
5,18,0.28013680572676003
5,19,0.28013680572676003
5,20,0.28013680572676003
15,1,0.08902203737918346
15,2,0.17454755635648814
15,3,0.25994680888058413
15,4,0.3284100202029976
15,5,0.3825275836022067
15,6,0.4313741776378083
15,7,0.4790019477739868
15,8,0.5117326761979538
15,9,0.5318657887069823
15,10,0.5542807597223282
15,11,0.5679261740216678
15,12,0.5786540113881518
15,13,0.5847308446276794
15,14,0.5909270590290538
15,15,0.5914860578141488
15,16,0.5914860578141488
15,17,0.5914860578141488
15,18,0.5914860578141488
15,19,0.5914860578141488
15,20,0.5914860578141488
25,1,0.09495895923536188
25,2,0.18800991045242793
25,3,0.2521468429409553
25,4,0.3124957481117935
25,5,0.35641047539458465
25,6,0.3989890678219778
25,7,0.43559101294172065
25,8,0.4727576193270229
25,9,0.5123032410145082
25,10,0.5699442198943373
25,11,0.6110966273520322
25,12,0.6402051198454363
25,13,0.6612152236019282
25,14,0.6724728003857778
25,15,0.6769298285367279
25,16,0.6810801856151254
25,17,0.6834079170901823
25,18,0.687232265404754
25,19,0.6902300919724182
25,20,0.6917169724052229
