pca_dim,lda_dim,val_bal_acc,seed,num_subjects
5,1,0.21422356948695842,0,4
5,2,0.32553443410993893,0,4
5,3,0.3934883135510514,0,4
5,4,0.39845182053972666,0,4
5,5,0.4135508488188105,0,4
5,6,0.4135508488188105,0,4
5,7,0.4135508488188105,0,4
5,8,0.4135508488188105,0,4
5,9,0.4135508488188105,0,4
5,10,0.4135508488188105,0,4
5,11,0.4135508488188105,0,4
5,12,0.4135508488188105,0,4
5,13,0.4135508488188105,0,4
5,14,0.4135508488188105,0,4
5,15,0.4135508488188105,0,4
5,16,0.4135508488188105,0,4
5,17,0.4135508488188105,0,4
5,18,0.4135508488188105,0,4
5,19,0.4135508488188105,0,4
5,20,0.4135508488188105,0,4
15,1,0.17241769590046588,0,4
15,2,0.30571838790232114,0,4
15,3,0.4216835554037412,0,4
15,4,0.5018955105941131,0,4
15,5,0.5391988633942467,0,4
15,6,0.5446265612740225,0,4
15,7,0.5521424769048782,0,4
15,8,0.5513405821430039,0,4
15,9,0.5422968534680197,0,4
15,10,0.5457493341391864,0,4
15,11,0.5447888295422683,0,4
15,12,0.5585509457308551,0,4
15,13,0.5597960397082434,0,4
15,14,0.564506246315765,0,4
15,15,0.5679912990532686,0,4
15,16,0.5679912990532686,0,4
15,17,0.5679912990532686,0,4
15,18,0.5679912990532686,0,4
15,19,0.5679912990532686,0,4
15,20,0.5679912990532686,0,4
25,1,0.20494036178408437,0,4
25,2,0.318535560038889,0,4
25,3,0.4095116928825225,0,4
25,4,0.5183474838579828,0,4
25,5,0.6039012706595748,0,4
25,6,0.6116189569417912,0,4
25,7,0.6178195101660494,0,4
25,8,0.6186546071408524,0,4
25,9,0.6240860954773012,0,4
25,10,0.6329873717282263,0,4
25,11,0.635532097925462,0,4
25,12,0.6376665266519305,0,4
25,13,0.6403557058217579,0,4
25,14,0.6422860776401894,0,4
25,15,0.640745069445867,0,4
25,16,0.640745069445867,0,4
25,17,0.640745069445867,0,4
25,18,0.640745069445867,0,4
25,19,0.640745069445867,0,4
25,20,0.640745069445867,0,4
5,1,0.14810718252499072,1,4
5,2,0.24462053896985403,1,4
5,3,0.3454439695307275,1,4
5,4,0.35443925341185617,1,4
5,5,0.3584906253285249,1,4
5,6,0.3584906253285249,1,4
5,7,0.3584906253285249,1,4
5,8,0.3584906253285249,1,4
5,9,0.3584906253285249,1,4
5,10,0.3584906253285249,1,4
5,11,0.3584906253285249,1,4
5,12,0.3584906253285249,1,4
5,13,0.3584906253285249,1,4
5,14,0.3584906253285249,1,4
5,15,0.3584906253285249,1,4
5,16,0.3584906253285249,1,4
5,17,0.3584906253285249,1,4
5,18,0.3584906253285249,1,4
5,19,0.3584906253285249,1,4
5,20,0.3584906253285249,1,4
15,1,0.19215775811095445,1,4
15,2,0.30762080433884087,1,4
15,3,0.4355353291711739,1,4
15,4,0.5132924791029814,1,4
15,5,0.5539953283103968,1,4
15,6,0.5855747951067586,1,4
15,7,0.6018935520362461,1,4
15,8,0.5998771600655162,1,4
15,9,0.5936187924201622,1,4
15,10,0.6006828598723576,1,4
15,11,0.606195378170264,1,4
15,12,0.6213329728169911,1,4
15,13,0.6198388411002566,1,4
15,14,0.6255935840125337,1,4
15,15,0.6238152308357788,1,4
15,16,0.6238152308357788,1,4
15,17,0.6238152308357788,1,4
15,18,0.6238152308357788,1,4
15,19,0.6238152308357788,1,4
15,20,0.6238152308357788,1,4
25,1,0.16541882791882792,1,4
25,2,0.2820091849201438,1,4
25,3,0.3904736169576352,1,4
25,4,0.5060072859445005,1,4
25,5,0.5978825184590024,1,4
25,6,0.6714823874070449,1,4
25,7,0.6952800521008283,1,4
25,8,0.712854152209175,1,4
25,9,0.7174969384158882,1,4
25,10,0.7266078083144293,1,4
25,11,0.722146903824986,1,4
25,12,0.726668180577998,1,4
25,13,0.725793908870393,1,4
25,14,0.73269526231855,1,4
25,15,0.7311420868213107,1,4
25,16,0.7311420868213107,1,4
25,17,0.7311420868213107,1,4
25,18,0.7311420868213107,1,4
25,19,0.7311420868213107,1,4
25,20,0.7311420868213107,1,4
5,1,0.17823259903739355,2,4
5,2,0.32938417869924724,2,4
5,3,0.3799364432926076,2,4
5,4,0.4101258793039615,2,4
5,5,0.44041173022337404,2,4
5,6,0.44041173022337404,2,4
5,7,0.44041173022337404,2,4
5,8,0.44041173022337404,2,4
5,9,0.44041173022337404,2,4
5,10,0.44041173022337404,2,4
5,11,0.44041173022337404,2,4
5,12,0.44041173022337404,2,4
5,13,0.44041173022337404,2,4
5,14,0.44041173022337404,2,4
5,15,0.44041173022337404,2,4
5,16,0.44041173022337404,2,4
5,17,0.44041173022337404,2,4
5,18,0.44041173022337404,2,4
5,19,0.44041173022337404,2,4
5,20,0.44041173022337404,2,4
15,1,0.21336233493767742,2,4
15,2,0.3050374861162532,2,4
15,3,0.363399358262372,2,4
15,4,0.4944349315068493,2,4
15,5,0.5592373195112922,2,4
15,6,0.6140511230408491,2,4
15,7,0.6293656670368999,2,4
15,8,0.6460762989016414,2,4
15,9,0.6517493520918178,2,4
15,10,0.6597440762680489,2,4
15,11,0.6642678637541651,2,4
15,12,0.663693230902135,2,4
15,13,0.6622508638775763,2,4
15,14,0.6625169690238183,2,4
15,15,0.6647923608540046,2,4
15,16,0.6647923608540046,2,4
15,17,0.6647923608540046,2,4
15,18,0.6647923608540046,2,4
15,19,0.6647923608540046,2,4
15,20,0.6647923608540046,2,4
25,1,0.2003154695791682,2,4
25,2,0.29896720350487477,2,4
25,3,0.3429516845612736,2,4
25,4,0.5415625385659633,2,4
25,5,0.6335655004319388,2,4
25,6,0.6687685116623473,2,4
25,7,0.6992394792052327,2,4
25,8,0.7159539676662964,2,4
