pca_dim,lda_dim,val_bal_acc
5,1,0.09625598172417749
5,2,0.17484111371647212
5,3,0.2410351927477707
5,4,0.275457061994859
5,5,0.3097254712757731
5,6,0.3097254712757731
5,7,0.3097254712757731
5,8,0.3097254712757731
5,9,0.3097254712757731
5,10,0.3097254712757731
5,11,0.3097254712757731
5,12,0.3097254712757731
5,13,0.3097254712757731
5,14,0.3097254712757731
5,15,0.3097254712757731
5,16,0.3097254712757731
5,17,0.3097254712757731
5,18,0.3097254712757731
5,19,0.3097254712757731
5,20,0.3097254712757731
15,1,0.1132896851135757
15,2,0.21084243883581127
15,3,0.2877384966064867
15,4,0.3651082581512931
15,5,0.4251593138445684
15,6,0.4727688291164478
15,7,0.5024232434564861
15,8,0.5426938469424915
15,9,0.5672653202457751
15,10,0.5793763701078546
15,11,0.5907764459219429
15,12,0.5975737599779812
15,13,0.602894820416375
15,14,0.6064811445089027
15,15,0.6101415699949277
15,16,0.6101415699949277
15,17,0.6101415699949277
15,18,0.6101415699949277
15,19,0.6101415699949277
15,20,0.6101415699949277
25,1,0.12295689095050769
25,2,0.21254209859395692
25,3,0.273211734477276
25,4,0.3442283034223349
25,5,0.3979956555837075
25,6,0.440194724098906
25,7,0.4758830003097737
25,8,0.5538520563433055
25,9,0.6015414433659714
25,10,0.6366330226526047
25,11,0.6619260224631447
25,12,0.6742762604096035
25,13,0.6801842906074105
25,14,0.6838663707591862
25,15,0.687870266194898
25,16,0.6922813793975101
25,17,0.6943043467063298
25,18,0.6963254873931521
25,19,0.6975248229000106
25,20,0.7001707405688868
