,hier_ratio,hier_ratio,inter,inter,intra,intra,hier_pval,hier_pval
,mean,std,mean,std,mean,std,mean,std
space,,,,,,,,
Joint_LDA,0.8279332320324142,0.14027961253773943,40.90207230468267,60.888520017057495,41.06996707598279,59.53062636067637,0.0,0.0
Raw,1.1394986773828655,0.1339018414877515,52.40691728651323,62.59708801920911,49.76821265030502,61.7957758063687,0.0,0.0
State_LDA,0.8299350576811989,0.14954465777847825,42.54570662913709,62.922309151027626,42.7497140292528,61.42284086388678,0.0,0.0
Trait_LDA,1.1394986773828655,0.1339018414877515,52.40691728651323,62.59708801920911,49.76821265030502,61.7957758063687,0.0,0.0
