,,subject,subject,trait_ident_acc,trait_ident_acc,within_state_acc,within_state_acc,between_acc,between_acc,trait_ident_f1,trait_ident_f1,within_state_f1,within_state_f1,between_f1,between_f1
,,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
num_subjects,space,,,,,,,,,,,,,,
20,Joint_LDA,28.52,2.3082220189767035,0.0,0.0,0.5033000000000001,0.005552526952258364,0.51125,0.010185774393731679,0.0,0.0,0.4262347805238121,0.011949317797142842,0.4493681825468164,0.018381397680305955
20,Raw,28.52,2.3082220189767035,0.0,0.0,0.5029250000000001,0.007024807233416917,0.5151,0.010527873057323184,0.0,0.0,0.4326102235592943,0.010341062753667892,0.4695432563763934,0.014940601104668407
20,State_LDA,28.52,2.3082220189767035,0.0,0.0,0.510475,0.011937598167135641,0.516475,0.013166376579082893,0.0,0.0,0.4514195415440443,0.014539759128082412,0.47151143323189154,0.020765502308634057
20,Trait_LDA,28.52,2.3082220189767035,0.0,0.0,0.5020749999999999,0.004629389808603295,0.51195,0.010513087082298898,0.0,0.0,0.4242290458915047,0.011489970027563587,0.44993132736440683,0.018249396359863966
