,hier_ratio,hier_ratio,inter,inter,intra,intra,hier_pval,hier_pval
,mean,std,mean,std,mean,std,mean,std
space,,,,,,,,
Joint_LDA,4.300441295668603,,1.3750251210117395,,0.3197404699830835,,0.0,
Raw,2.3521757074655243,,16.031908478100718,,6.815778441728379,,0.0,
State_LDA,1.7655443568050297,,3.2736442969204225,,1.8541841128503198,,0.0,
Trait_LDA,2.6390174407317413,,7.07814497969277,,2.682113755841703,,0.0,
