pca_dim,lda_dim,val_bal_acc
5,1,0.12883038281664444
5,2,0.18436717674024175
5,3,0.22468806507748068
5,4,0.2520256884605762
5,5,0.27412071101699587
5,6,0.27412071101699587
5,7,0.27412071101699587
5,8,0.27412071101699587
5,9,0.27412071101699587
5,10,0.27412071101699587
5,11,0.27412071101699587
5,12,0.27412071101699587
5,13,0.27412071101699587
5,14,0.27412071101699587
5,15,0.27412071101699587
5,16,0.27412071101699587
5,17,0.27412071101699587
5,18,0.27412071101699587
5,19,0.27412071101699587
5,20,0.27412071101699587
15,1,0.1197703877936076
15,2,0.1943248503052102
15,3,0.26222331848792757
15,4,0.3150552733658384
15,5,0.34915130647860915
15,6,0.38663334074121614
15,7,0.3997720634592732
15,8,0.4072755261630068
15,9,0.4089764064588948
15,10,0.41060785127039
15,11,0.4143459807628732
15,12,0.41840787200916846
15,13,0.42598217345305195
15,14,0.42109394058455596
15,15,0.42471194518630667
15,16,0.42471194518630667
15,17,0.42471194518630667
15,18,0.42471194518630667
15,19,0.42471194518630667
15,20,0.42471194518630667
25,1,0.12779558373056826
25,2,0.20907518817754886
25,3,0.27592852083989855
25,4,0.32530697520287305
25,5,0.3619643284454624
25,6,0.3937139264172933
25,7,0.4068041409055341
25,8,0.4199715734937291
25,9,0.41578295946184873
25,10,0.4212113856144429
25,11,0.4304413870944444
25,12,0.43746951967308007
25,13,0.4438895356342144
25,14,0.4474718226282661
25,15,0.44856576964200806
25,16,0.44830904540434335
25,17,0.44355147562848807
25,18,0.44916033625960095
25,19,0.447212644381762
25,20,0.447212644381762
