,trait_ident_acc,trait_ident_acc,within_state_acc,within_state_acc,between_acc,between_acc,trait_ident_f1,trait_ident_f1,within_state_f1,within_state_f1,between_f1,between_f1
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
space,,,,,,,,,,,,
Joint_LDA,0.9433412495510005,0.01810748649398652,0.2817511488511488,0.022275120166207262,0.20568110361860362,0.016722615969404084,0.9423057844450458,0.018971919122115523,0.21524666074836335,0.017622047840481943,0.10802871291000724,0.01146925607468274
Raw,0.9873413849030162,0.0070859733816028714,0.295122977022977,0.029046217850999485,0.16050664613164614,0.015333326376776889,0.9869747155912083,0.0070386973008311786,0.2255424264590621,0.02634334294808159,0.10459501095664232,0.012508463181270052
State_LDA,0.35554311103371755,0.03932694831875808,0.24203034188034186,0.020555539544328677,0.2694506188256188,0.022361938435535696,0.3032941234665746,0.041924689200547635,0.18064993252701605,0.021780976870826932,0.1947708589168508,0.021724135219241502
Trait_LDA,0.9665234242281665,0.013561079053386478,0.25228596403596404,0.023965852415571285,0.2033830266955267,0.016759203134325648,0.966187176528976,0.014115898378981294,0.1897570900455868,0.01828816359946864,0.09697336944365817,0.011058818336086823
