pca_dim,lda_dim,val_bal_acc
5,1,0.07581631015691645
5,2,0.1330194342387963
5,3,0.1849141844268799
5,4,0.23247011487711652
5,5,0.2550500823706638
5,6,0.2550500823706638
5,7,0.2550500823706638
5,8,0.2550500823706638
5,9,0.2550500823706638
5,10,0.2550500823706638
5,11,0.2550500823706638
5,12,0.2550500823706638
5,13,0.2550500823706638
5,14,0.2550500823706638
5,15,0.2550500823706638
5,16,0.2550500823706638
5,17,0.2550500823706638
5,18,0.2550500823706638
5,19,0.2550500823706638
5,20,0.2550500823706638
15,1,0.08622176982307925
15,2,0.1558906722691288
15,3,0.21864855489616267
15,4,0.27596546085987417
15,5,0.32333015601681286
15,6,0.3655306715062435
15,7,0.40907292800718587
15,8,0.4382466107980866
15,9,0.4609561881807707
15,10,0.47295810582451303
15,11,0.4944297596015835
15,12,0.5111227995728154
15,13,0.5285148073121684
15,14,0.5426452162175949
15,15,0.5518803799426755
15,16,0.5518803799426755
15,17,0.5518803799426755
15,18,0.5518803799426755
15,19,0.5518803799426755
15,20,0.5518803799426755
25,1,0.08343611162012989
25,2,0.1590191466793059
25,3,0.2326351786111262
25,4,0.30626327651316415
25,5,0.3939380277913818
25,6,0.4586369724172032
25,7,0.5083170850067573
25,8,0.5576444314469815
25,9,0.5939648991479093
25,10,0.6442016649368948
25,11,0.6794774509722672
25,12,0.6971632063704216
25,13,0.7057852893576164
25,14,0.711327896055008
25,15,0.7171135995148916
25,16,0.7324186726099067
25,17,0.7383458108224696
25,18,0.7439067352644115
25,19,0.7500095536988634
25,20,0.7551876855872577
