pca_dim,lda_dim,val_bal_acc,seed,num_subjects
5,1,0.05654518377121117,0,all
5,2,0.09952210798878447,0,all
5,3,0.13570113465602276,0,all
5,4,0.20221978044707165,0,all
5,5,0.21613990504936662,0,all
5,6,0.21613990504936662,0,all
5,7,0.21613990504936662,0,all
5,8,0.21613990504936662,0,all
5,9,0.21613990504936662,0,all
5,10,0.21613990504936662,0,all
5,11,0.21613990504936662,0,all
5,12,0.21613990504936662,0,all
5,13,0.21613990504936662,0,all
5,14,0.21613990504936662,0,all
5,15,0.21613990504936662,0,all
5,16,0.21613990504936662,0,all
5,17,0.21613990504936662,0,all
5,18,0.21613990504936662,0,all
5,19,0.21613990504936662,0,all
5,20,0.21613990504936662,0,all
15,1,0.062204330731727986,0,all
15,2,0.12581265434620034,0,all
15,3,0.1802729916505719,0,all
15,4,0.20929075785809945,0,all
15,5,0.255528077829138,0,all
15,6,0.2817440757293718,0,all
15,7,0.29216277548048886,0,all
15,8,0.3192023854484818,0,all
15,9,0.3588929850710693,0,all
15,10,0.38917452667359953,0,all
15,11,0.4183806572461956,0,all
15,12,0.42965066314328765,0,all
15,13,0.4467640171559786,0,all
15,14,0.46231215993187763,0,all
15,15,0.4810426019815264,0,all
15,16,0.4810426019815264,0,all
15,17,0.4810426019815264,0,all
15,18,0.4810426019815264,0,all
15,19,0.4810426019815264,0,all
15,20,0.4810426019815264,0,all
25,1,0.06316251939539612,0,all
25,2,0.13979539621562184,0,all
25,3,0.18201427550486046,0,all
25,4,0.2445965626617815,0,all
25,5,0.2855604302878609,0,all
25,6,0.33213011780072726,0,all
25,7,0.3837278742123876,0,all
25,8,0.420621000132172,0,all
25,9,0.4587541874153838,0,all
25,10,0.4723927872854022,0,all
25,11,0.49839447954310295,0,all
25,12,0.5610502777446363,0,all
25,13,0.6051026301088089,0,all
25,14,0.6649234013422639,0,all
25,15,0.6705714062499886,0,all
25,16,0.68254002316472,0,all
25,17,0.689050232840157,0,all
25,18,0.6990363527088546,0,all
25,19,0.7069098159447681,0,all
25,20,0.714027693321344,0,all
