pca_dim,lda_dim,val_bal_acc
5,1,0.17793074855225224
5,2,0.26189151136800903
5,3,0.32744384605021615
5,4,0.36068823518872406
5,5,0.36951199394498263
5,6,0.36951199394498263
5,7,0.36951199394498263
5,8,0.36951199394498263
5,9,0.36951199394498263
5,10,0.36951199394498263
5,11,0.36951199394498263
5,12,0.36951199394498263
5,13,0.36951199394498263
5,14,0.36951199394498263
5,15,0.36951199394498263
5,16,0.36951199394498263
5,17,0.36951199394498263
5,18,0.36951199394498263
5,19,0.36951199394498263
5,20,0.36951199394498263
15,1,0.18643388109556008
15,2,0.2976457674853353
15,3,0.4019341873359146
15,4,0.5024860270860442
15,5,0.5402434880006715
15,6,0.5594407509693081
15,7,0.5691132078827733
15,8,0.575747903240482
15,9,0.5837976004886996
15,10,0.5863288007175758
15,11,0.5922691951400247
15,12,0.5980393339254678
15,13,0.6065367102699122
15,14,0.6150289320910018
15,15,0.6207172646342011
15,16,0.6207172646342011
15,17,0.6207172646342011
15,18,0.6207172646342011
15,19,0.6207172646342011
15,20,0.6207172646342011
25,1,0.203636636323877
25,2,0.3312304677871272
25,3,0.47696593913170604
25,4,0.6064137586173982
25,5,0.7155372792873247
25,6,0.7580131430216996
25,7,0.7777460860769592
25,8,0.7838240825829534
25,9,0.7880534846964016
25,10,0.7876402092488435
25,11,0.7874187886034307
25,12,0.788196865635298
25,13,0.7888649253287333
25,14,0.7897817073977202
25,15,0.7903054642094751
25,16,0.7903054642094751
25,17,0.7903054642094751
25,18,0.7903054642094751
25,19,0.7903054642094751
25,20,0.7903054642094751
