pca_dim,lda_dim,val_bal_acc
5,1,0.007308787371875761
5,2,0.0190005623307358
5,3,0.02861141343450444
5,4,0.04224872773024795
5,5,0.057414629217475276
5,6,0.057414629217475276
5,7,0.057414629217475276
5,8,0.057414629217475276
5,9,0.057414629217475276
5,10,0.057414629217475276
5,11,0.057414629217475276
5,12,0.057414629217475276
5,13,0.057414629217475276
5,14,0.057414629217475276
5,15,0.057414629217475276
5,16,0.057414629217475276
5,17,0.057414629217475276
5,18,0.057414629217475276
5,19,0.057414629217475276
5,20,0.057414629217475276
15,1,0.007394627614140341
15,2,0.016893567983330013
15,3,0.03014352682030506
15,4,0.04455846071963575
15,5,0.059005845841358394
15,6,0.07546867078712005
15,7,0.09103000076980203
15,8,0.10698505810495873
15,9,0.12489241835360645
15,10,0.14255398670657562
15,11,0.16263030050203167
15,12,0.17815681585270585
15,13,0.19169658804539383
15,14,0.20877256379461748
15,15,0.24499630838839348
15,16,0.24499630838839348
15,17,0.24499630838839348
15,18,0.24499630838839348
15,19,0.24499630838839348
15,20,0.24499630838839348
25,1,0.007653684056142215
25,2,0.017483485671116426
25,3,0.031236019099643575
25,4,0.04455448843007682
25,5,0.060736256968888604
25,6,0.07643389760115266
25,7,0.0948638087305277
25,8,0.11009120261985934
25,9,0.12565737662161564
25,10,0.14534896179241102
25,11,0.1630971998535196
25,12,0.18180162392588298
25,13,0.20032835980848535
25,14,0.21594747481665633
25,15,0.22875778409887543
25,16,0.24459350122941909
25,17,0.257583066323979
25,18,0.27089288801250533
25,19,0.2824930454613378
25,20,0.2920808138459376
