pca_dim,lda_dim,val_bal_acc
5,1,0.005257093991170424
5,2,0.015653329626259562
5,3,0.022583240656489062
5,4,0.036005394405075934
5,5,0.05009964675569772
5,6,0.05009964675569772
5,7,0.05009964675569772
5,8,0.05009964675569772
5,9,0.05009964675569772
5,10,0.05009964675569772
5,11,0.05009964675569772
5,12,0.05009964675569772
5,13,0.05009964675569772
5,14,0.05009964675569772
5,15,0.05009964675569772
5,16,0.05009964675569772
5,17,0.05009964675569772
5,18,0.05009964675569772
5,19,0.05009964675569772
5,20,0.05009964675569772
15,1,0.004711353755939744
15,2,0.011906025679911031
15,3,0.025003159437872815
15,4,0.03559043574967142
15,5,0.04924679001112122
15,6,0.06372207056920433
15,7,0.07959950965524214
15,8,0.0932324840764331
15,9,0.10563096080612004
15,10,0.12063323560138846
15,11,0.14054759377211604
15,12,0.15018956627236882
15,13,0.16626057358541438
15,14,0.17601902402857816
15,15,0.21741024515706045
15,16,0.21741024515706045
15,17,0.21741024515706045
15,18,0.21741024515706045
15,19,0.21741024515706045
15,20,0.21741024515706045
25,1,0.00483773127085229
25,2,0.01362560239948775
25,3,0.024368744313011826
25,4,0.036113006773834805
25,5,0.04654863006773835
25,6,0.05842811646951774
25,7,0.07148986452330401
25,8,0.08603591648973814
25,9,0.09890493883328277
25,10,0.10531986149024365
25,11,0.1333701934418495
25,12,0.15184089913389276
25,13,0.16862827547540923
25,14,0.1847894129343174
25,15,0.19842659993933878
25,16,0.21037959592895897
25,17,0.22575784383109224
25,18,0.24277352306810907
25,19,0.25161805344926363
25,20,0.26147002325346275
