pca_dim,lda_dim,val_bal_acc
5,1,0.030303946955430004
5,2,0.05990876378800107
5,3,0.09315576789552778
5,4,0.120345894715245
5,5,0.15170602021696653
5,6,0.15170602021696653
5,7,0.15170602021696653
5,8,0.15170602021696653
5,9,0.15170602021696653
5,10,0.15170602021696653
5,11,0.15170602021696653
5,12,0.15170602021696653
5,13,0.15170602021696653
5,14,0.15170602021696653
5,15,0.15170602021696653
5,16,0.15170602021696653
5,17,0.15170602021696653
5,18,0.15170602021696653
5,19,0.15170602021696653
5,20,0.15170602021696653
15,1,0.028988252174692853
15,2,0.06398363375482019
15,3,0.09544949138275409
15,4,0.1355369443017748
15,5,0.16565003206669873
15,6,0.1949909413274526
15,7,0.22511456252734502
15,8,0.25829977573692264
15,9,0.281672589834313
15,10,0.2970755675194235
15,11,0.316581921583334
15,12,0.33976188115347716
15,13,0.35144040961131356
15,14,0.36268064404469774
15,15,0.3706295107382678
15,16,0.3706295107382678
15,17,0.3706295107382678
15,18,0.3706295107382678
15,19,0.3706295107382678
15,20,0.3706295107382678
25,1,0.028969371207365556
25,2,0.06352415515798285
25,3,0.10285283355481097
25,4,0.13926636216890453
25,5,0.1751785693904338
25,6,0.20263956113461762
25,7,0.22951351760815036
25,8,0.2572567927730357
25,9,0.2795758486125718
25,10,0.3038076522896438
25,11,0.32127115535907913
25,12,0.3342695280760252
25,13,0.3520009244652606
25,14,0.36389623756396355
25,15,0.37512477087936125
25,16,0.38351109833878194
25,17,0.3940557980939337
25,18,0.4021234527138482
25,19,0.40936462316193956
25,20,0.41740830096091397
