pca_dim,lda_dim,val_bal_acc
5,1,0.014617899474604656
5,2,0.03367307154343219
5,3,0.05154840454700399
5,4,0.07215855694129503
5,5,0.09517208360616974
5,6,0.09517208360616974
5,7,0.09517208360616974
5,8,0.09517208360616974
5,9,0.09517208360616974
5,10,0.09517208360616974
5,11,0.09517208360616974
5,12,0.09517208360616974
5,13,0.09517208360616974
5,14,0.09517208360616974
5,15,0.09517208360616974
5,16,0.09517208360616974
5,17,0.09517208360616974
5,18,0.09517208360616974
5,19,0.09517208360616974
5,20,0.09517208360616974
15,1,0.015791400356438872
15,2,0.03467803973441228
15,3,0.055768221177359835
15,4,0.07722909719443333
15,5,0.0979847911386777
15,6,0.11746235345990248
15,7,0.1365743514998592
15,8,0.15640368230625584
15,9,0.1747347835177842
15,10,0.19432478475396892
15,11,0.2183986272118275
15,12,0.23914684501746825
15,13,0.2590377985790276
15,14,0.278541812600461
15,15,0.2990686261457445
15,16,0.2990686261457445
15,17,0.2990686261457445
15,18,0.2990686261457445
15,19,0.2990686261457445
15,20,0.2990686261457445
25,1,0.016418480818253228
25,2,0.03686484640152357
25,3,0.057568293057963925
25,4,0.08078123842129445
25,5,0.10717856726023742
25,6,0.12890137165977503
25,7,0.14947681943147628
25,8,0.16572282616750406
25,9,0.186363324033317
25,10,0.20653917303453367
25,11,0.22399447817847676
25,12,0.24192829076074873
25,13,0.25809755101535564
25,14,0.2740823891425257
25,15,0.28571853560447746
25,16,0.2977070133608999
25,17,0.3114631099914713
25,18,0.32315545325874456
25,19,0.3343389798680415
25,20,0.34415274876785734
