,hier_ratio,hier_ratio,inter,inter,intra,intra,hier_pval,hier_pval
,mean,std,mean,std,mean,std,mean,std
space,,,,,,,,
Joint_LDA,2.307107364805346,,1.1317008017045085,,0.49052801745097446,,0.0,
Raw,4.128756918890669,,9.524927732679805,,2.306972272719557,,0.0,
State_LDA,2.1660000024457866,,3.391131640425149,,1.5656194074773675,,0.0,
Trait_LDA,3.180526160681072,,6.080229653827702,,1.9117055941856154,,0.0,
