,hier_ratio,hier_ratio,inter,inter,intra,intra,hier_pval,hier_pval
,mean,std,mean,std,mean,std,mean,std
space,,,,,,,,
Joint_LDA,2.36554284851069,,10.299358418174068,,4.353909050794995,,0.0,
Raw,3.8008519316670304,,13.523631070192618,,3.558052592767337,,0.0,
State_LDA,0.4283321614021484,,1.694601101621025,,3.9562779877974514,,0.0,
Trait_LDA,16.211669371193707,,19.162269334091388,,1.1820046964528255,,0.0,
