,hier_ratio,hier_ratio,inter,inter,intra,intra,hier_pval,hier_pval
,mean,std,mean,std,mean,std,mean,std
space,,,,,,,,
Joint_LDA,2.761745613786898,0.2616380142265195,11.587544666080916,1.1000739968126407,4.216830615119582,0.43343508660940633,0.0,0.0
Raw,3.709383429863851,0.3682808226296591,14.035845777476263,0.9000140003822583,3.798487723872772,0.19917479089556153,0.0,0.0
State_LDA,0.4847941872857321,0.09579358399803632,2.0240910051957153,0.39166494682554914,4.185052080655982,0.26842192816715804,0.0,0.0
Trait_LDA,19.759767289736892,2.026364180882066,19.41527768539126,1.7896555265817222,0.9837932101835257,0.026314284634057158,0.0,0.0
