num_subjects,seed,split_type,subject,space,Bal_Acc,F1,Kappa
10,0,trait,,Raw,0.9294920153376036,0.9333077648368423,0.9311382986883485
10,0,trait,,Trait_LDA,0.9298708032163914,0.9354658021731783,0.9343897479185052
10,0,trait,,State_LDA,0.11460784313725489,0.049879732971892674,0.02212240536636534
10,0,trait,,Joint_LDA,0.8885727300193412,0.8933874994899359,0.8917036098796707
10,1,trait,,Raw,0.8647798086846074,0.8825650115250513,0.9041214571558233
10,1,trait,,Trait_LDA,0.8831187161539497,0.901101821138907,0.911002969317057
10,1,trait,,State_LDA,0.12065217391304348,0.05508323904962017,0.035728777362520114
10,1,trait,,Joint_LDA,0.8820534823681276,0.8988123377177759,0.9076066790352505
10,2,trait,,Raw,0.9277332471450119,0.9343698815272141,0.9384664883669489
10,2,trait,,Trait_LDA,0.9287405731523378,0.9374270164417279,0.9486828600752651
10,2,trait,,State_LDA,0.10393374741200827,0.051813865147198476,0.00822679519609859
10,2,trait,,Joint_LDA,0.9459965524671408,0.951070395068386,0.9589900289482148
10,3,trait,,Raw,0.899087024087024,0.9108128203528446,0.9039592794660002
10,3,trait,,Trait_LDA,0.8900592463092462,0.9003307377549563,0.89987209939704
10,3,trait,,State_LDA,0.09615384615384616,0.030959752321981428,-0.008809993425378027
10,3,trait,,Joint_LDA,0.8639423076923076,0.8712454819344325,0.8665692719746774
10,4,trait,,Raw,0.9468726741095163,0.9424069015861585,0.9488661862147251
10,4,trait,,Trait_LDA,0.9394917217285638,0.9283610144636667,0.9332911959126702
10,4,trait,,State_LDA,0.1,0.04397905759162304,0.0
10,4,trait,,Joint_LDA,0.9413387635756056,0.9359678269212772,0.9410010031149358
10,5,trait,,Raw,0.9377622377622379,0.9457887005571871,0.9626612561322755
10,5,trait,,Trait_LDA,0.9282294094794095,0.938617955924167,0.9584861064816218
10,5,trait,,State_LDA,0.10622529644268774,0.052651722252597045,0.013068978707127532
10,5,trait,,Joint_LDA,0.900166083916084,0.9053938828808423,0.9377272727272727
10,6,trait,,Raw,0.9659804815815045,0.9709750017423607,0.9708104188070346
10,6,trait,,Trait_LDA,0.9827054233064463,0.9779014503414244,0.983355947535052
10,6,trait,,State_LDA,0.1040133779264214,0.05359632301464098,0.009135493797480687
10,6,trait,,Joint_LDA,0.9547059717775831,0.9554727443610662,0.9624966029531661
10,7,trait,,Raw,0.9196150166258862,0.9330988199000799,0.9314205290599111
10,7,trait,,Trait_LDA,0.8958072965681663,0.9128274439654692,0.9142399999999999
10,7,trait,,State_LDA,0.10371376811594205,0.05376552795031055,0.007642364398755652
10,7,trait,,Joint_LDA,0.8621857550661899,0.8853811336984588,0.9011450748949545
10,8,trait,,Raw,0.9654179154179154,0.9679983886581198,0.9715295503632436
10,8,trait,,Trait_LDA,0.9537512487512488,0.9536298079590793,0.9633992427429533
10,8,trait,,State_LDA,0.10227272727272727,0.0495383380168607,0.006849315068493178
10,8,trait,,Joint_LDA,0.9175391275391276,0.9293341826110705,0.9469984535357796
10,9,trait,,Raw,0.9388690476190475,0.9495165921410793,0.9589804106679254
10,9,trait,,Trait_LDA,0.9363095238095239,0.9437575792767892,0.9626971385399943
10,9,trait,,State_LDA,0.1,0.041999999999999996,0.0
10,9,trait,,Joint_LDA,0.8724279448621554,0.8937367060719044,0.9215120404977054
20,0,trait,,Raw,0.9270809202080654,0.9276477503802516,0.9345223143263837
20,0,trait,,Trait_LDA,0.8291200405080554,0.8366098165089972,0.8650470449354224
20,0,trait,,State_LDA,0.05608660980514527,0.025194989739997113,0.010738561718169892
20,0,trait,,Joint_LDA,0.7865981034602316,0.7801946127594024,0.8283630062327063
20,1,trait,,Raw,0.8681764365665293,0.8713301738753524,0.8971940833706857
20,1,trait,,Trait_LDA,0.792231641982029,0.8051858789229016,0.8640973813053048
20,1,trait,,State_LDA,0.06764705882352942,0.01992337164750958,0.03363654029444685
20,1,trait,,Joint_LDA,0.7142100338172319,0.7187215385262531,0.811164205430019
20,2,trait,,Raw,0.9227792891392047,0.9283511669151728,0.9405153641422695
20,2,trait,,Trait_LDA,0.8375519262729014,0.8404389507686846,0.8791938187120704
20,2,trait,,State_LDA,0.06726190476190477,0.025977272727272727,0.03515085845491028
