,hier_ratio,hier_ratio,inter,inter,intra,intra,hier_pval,hier_pval
,mean,std,mean,std,mean,std,mean,std
space,,,,,,,,
autoencoder,2.6751192,1.0504053,7.7694793,6.4336286,2.609744,1.5726964,0.0,0.0
