,Bal_Acc,Bal_Acc,F1,F1,Kappa,Kappa
,mean,std,mean,std,mean,std
space,,,,,,
Joint_LDA,0.07967261904761905,0.017638084353359982,0.039585076974568936,0.010467955448759773,0.014044009174407809,0.011761847518376941
Raw,0.08222395833333333,0.015533146194554807,0.04856273050755322,0.009039395682805942,0.016344827378269804,0.012082672960748624
State_LDA,0.09542708333333334,0.01645793125567302,0.05431027767988304,0.008972246382219802,0.021455601254932937,0.009113990921485269
Trait_LDA,0.06980654761904762,0.019677241442895305,0.03585681707511096,0.01001153376273727,0.009839670670933599,0.009960307190423248
