pca_dim,lda_dim,val_bal_acc
5,1,0.00462364940128098
5,2,0.01450008006126427
5,3,0.029459932818156502
5,4,0.04909152394876079
5,5,0.06907079678362574
5,6,0.06907079678362574
5,7,0.06907079678362574
5,8,0.06907079678362574
5,9,0.06907079678362574
5,10,0.06907079678362574
5,11,0.06907079678362574
5,12,0.06907079678362574
5,13,0.06907079678362574
5,14,0.06907079678362574
5,15,0.06907079678362574
5,16,0.06907079678362574
5,17,0.06907079678362574
5,18,0.06907079678362574
5,19,0.06907079678362574
5,20,0.06907079678362574
15,1,0.0037982247284878866
15,2,0.01140442947646895
15,3,0.02113429058758006
15,4,0.034299373433583955
15,5,0.05064623189919243
15,6,0.07017550821498189
15,7,0.0934635007658034
15,8,0.11386779796714008
15,9,0.13628028578390422
15,10,0.15491463032581454
15,11,0.17091805033416876
15,12,0.1849043807435255
15,13,0.19727733047897522
15,14,0.20856311612364245
15,15,0.2192234527290448
15,16,0.2192234527290448
15,17,0.2192234527290448
15,18,0.2192234527290448
15,19,0.2192234527290448
15,20,0.2192234527290448
25,1,0.0038419590643274854
25,2,0.011486572333611809
25,3,0.020290651977165137
25,4,0.03206308479532164
25,5,0.047581032442216654
25,6,0.06676039230019493
25,7,0.08643055555555555
25,8,0.10818250487329435
25,9,0.12664347326649958
25,10,0.1435086170286828
25,11,0.15953361006683375
25,12,0.17400567564745195
25,13,0.18878456906154276
25,14,0.20205561647173492
25,15,0.21273053989139515
25,16,0.22122739139515457
25,17,0.23188582045391257
25,18,0.24044787837649678
25,19,0.2482471560846561
25,20,0.253819350459482
