pca_dim,lda_dim,val_bal_acc
5,1,0.036358390022675734
5,2,0.07239818594104308
5,3,0.1173592970521542
5,4,0.14825238095238097
5,5,0.17502857142857142
5,6,0.17502857142857142
5,7,0.17502857142857142
5,8,0.17502857142857142
5,9,0.17502857142857142
5,10,0.17502857142857142
5,11,0.17502857142857142
5,12,0.17502857142857142
5,13,0.17502857142857142
5,14,0.17502857142857142
5,15,0.17502857142857142
5,16,0.17502857142857142
5,17,0.17502857142857142
5,18,0.17502857142857142
5,19,0.17502857142857142
5,20,0.17502857142857142
15,1,0.033683673469387755
15,2,0.07329761904761904
15,3,0.11615487528344673
15,4,0.1545031746031746
15,5,0.18360566893424038
15,6,0.20774206349206353
15,7,0.23399648526077094
15,8,0.2510191609977324
15,9,0.26711054421768704
15,10,0.27671133786848073
15,11,0.28484002267573694
15,12,0.2890191609977324
15,13,0.29541315192743767
15,14,0.2999510204081633
15,15,0.30341065759637187
15,16,0.30341065759637187
15,17,0.30341065759637187
15,18,0.30341065759637187
15,19,0.30341065759637187
15,20,0.30341065759637187
25,1,0.03555646258503402
25,2,0.07395555555555555
25,3,0.11269331065759638
25,4,0.15110226757369616
25,5,0.1785062358276644
25,6,0.20824614512471654
25,7,0.2329640589569161
25,8,0.2524303854875284
25,9,0.2641804988662132
25,10,0.27909047619047617
25,11,0.28897154195011343
25,12,0.2905750566893424
25,13,0.29760158730158726
25,14,0.30418378684807257
25,15,0.30359761904761906
25,16,0.3064471655328798
25,17,0.31256666666666666
25,18,0.3116954648526077
25,19,0.31095204081632655
25,20,0.3136790249433107
