pca_dim,lda_dim,val_bal_acc
5,1,0.0848735380116959
5,2,0.1450358187134503
5,3,0.18258260233918128
5,4,0.20260087719298245
5,5,0.22803728070175439
5,6,0.22803728070175439
5,7,0.22803728070175439
5,8,0.22803728070175439
5,9,0.22803728070175439
5,10,0.22803728070175439
5,11,0.22803728070175439
5,12,0.22803728070175439
5,13,0.22803728070175439
5,14,0.22803728070175439
5,15,0.22803728070175439
5,16,0.22803728070175439
5,17,0.22803728070175439
5,18,0.22803728070175439
5,19,0.22803728070175439
5,20,0.22803728070175439
15,1,0.08115716374269007
15,2,0.1432119883040936
15,3,0.18538961988304092
15,4,0.23107383040935675
15,5,0.25624342105263154
15,6,0.2806191520467836
15,7,0.296578216374269
15,8,0.3121535087719298
15,9,0.3166476608187135
15,10,0.3268881578947368
15,11,0.32202777777777775
15,12,0.3321220760233918
15,13,0.3359795321637427
15,14,0.3320255847953216
15,15,0.3350497076023392
15,16,0.3350497076023392
15,17,0.3350497076023392
15,18,0.3350497076023392
15,19,0.3350497076023392
15,20,0.3350497076023392
25,1,0.08270760233918129
25,2,0.14303216374269007
25,3,0.18503801169590645
25,4,0.22762280701754384
25,5,0.25378362573099417
25,6,0.282312134502924
25,7,0.29691081871345026
25,8,0.3025606725146199
25,9,0.3131315789473684
25,10,0.32366812865497074
25,11,0.3222214912280702
25,12,0.32922733918128655
25,13,0.33011038011695903
25,14,0.33001315789473684
25,15,0.32851754385964915
25,16,0.32522880116959063
25,17,0.3265840643274854
25,18,0.3259407894736842
25,19,0.32806213450292393
25,20,0.3164985380116959
