,hier_ratio,hier_ratio,inter,inter,intra,intra,hier_pval,hier_pval
,mean,std,mean,std,mean,std,mean,std
space,,,,,,,,
Joint_LDA,1.6254051570949115,,11.180148501119497,,6.878376417300034,,0.0,
Raw,2.33784382474662,,22.434218481094337,,9.596115122671124,,0.0,
State_LDA,1.1867903756946958,,5.175119584889281,,4.360601240855184,,0.0,
Trait_LDA,2.7124239366782277,,7.274122046616675,,2.6817791821749424,,0.0,
