,hier_ratio,hier_ratio,inter,inter,intra,intra,hier_pval,hier_pval
,mean,std,mean,std,mean,std,mean,std
space,,,,,,,,
Joint_LDA,3.290385170211875,0.40302034967773726,4.659961589450335,0.3042240429613089,1.4281451967818097,0.12654035161380833,0.0,0.0
Raw,3.572123381988645,0.3001091899880107,5.845214693797013,0.21115155478599068,1.6456818673910836,0.13792309999014282,0.0,0.0
State_LDA,1.2936221137656994,0.3057176513975007,0.861692884712643,0.18527969920626333,0.6712211431655253,0.06978855702980166,0.0,0.0
Trait_LDA,3.1078898954791647,0.22612914348709956,4.870695517701156,0.2702640362412885,1.5721707284757618,0.10947836895849662,0.0,0.0
