,Bal_Acc,Bal_Acc,F1,F1,Kappa,Kappa
,mean,std,mean,std,mean,std
space,,,,,,
Joint_LDA,0.14553652944277945,0.06235334917045193,0.0838795193278187,0.03435497802510161,-0.00018040346231548986,0.039353082186945214
Raw,0.14500995532245534,0.05829353598591764,0.08708984377406546,0.036678638318270076,-0.005666771275696775,0.03103072290126398
State_LDA,0.1521356594794095,0.07198748136430112,0.08486151673861451,0.04136647659275524,-0.008032897197968684,0.04006830766941646
Trait_LDA,0.25362012987012983,0.021794963647103004,0.1389172621313508,0.03091787702831991,0.005517513197202897,0.027535557723153067
