pca_dim,lda_dim,val_bal_acc,seed,num_subjects
5,1,0.09642458171606849,0,8
5,2,0.1943274236233167,0,8
5,3,0.2637887641500219,0,8
5,4,0.2857192609419589,0,8
5,5,0.2987276979293002,0,8
5,6,0.2987276979293002,0,8
5,7,0.2987276979293002,0,8
5,8,0.2987276979293002,0,8
5,9,0.2987276979293002,0,8
5,10,0.2987276979293002,0,8
5,11,0.2987276979293002,0,8
5,12,0.2987276979293002,0,8
5,13,0.2987276979293002,0,8
5,14,0.2987276979293002,0,8
5,15,0.2987276979293002,0,8
5,16,0.2987276979293002,0,8
5,17,0.2987276979293002,0,8
5,18,0.2987276979293002,0,8
5,19,0.2987276979293002,0,8
5,20,0.2987276979293002,0,8
15,1,0.1396139830700759,0,8
15,2,0.2207923688815776,0,8
15,3,0.29986729186395894,0,8
15,4,0.4389593495009267,0,8
15,5,0.6521634438813626,0,8
15,6,0.7559696014163327,0,8
15,7,0.7863541768891819,0,8
15,8,0.8176536134737423,0,8
15,9,0.8319105052529426,0,8
15,10,0.8484305188976645,0,8
15,11,0.8492121772935172,0,8
15,12,0.8498612790662313,0,8
15,13,0.8543111842599309,0,8
15,14,0.8525322500594396,0,8
15,15,0.8551902391342066,0,8
15,16,0.8551902391342066,0,8
15,17,0.8551902391342066,0,8
15,18,0.8551902391342066,0,8
15,19,0.8551902391342066,0,8
15,20,0.8551902391342066,0,8
25,1,0.13412092356198876,0,8
25,2,0.20064709897138958,0,8
25,3,0.2634630443177479,0,8
25,4,0.42653708415003794,0,8
25,5,0.5595459217600576,0,8
25,6,0.691447640250432,0,8
25,7,0.7890243191765457,0,8
25,8,0.8073344100908235,0,8
25,9,0.824916362450896,0,8
25,10,0.888245689116624,0,8
25,11,0.8870138150584165,0,8
25,12,0.8905516678616078,0,8
25,13,0.8963020503675471,0,8
25,14,0.8983119046552571,0,8
25,15,0.8986527078728178,0,8
25,16,0.8973034471131967,0,8
25,17,0.8988151328485877,0,8
25,18,0.8991270916777037,0,8
25,19,0.8975214841719095,0,8
25,20,0.8971466930484105,0,8
5,1,0.10680898475477656,1,8
5,2,0.20242184260492949,1,8
5,3,0.23744642080069597,1,8
5,4,0.29622469757668435,1,8
5,5,0.32094557995763595,1,8
5,6,0.32094557995763595,1,8
5,7,0.32094557995763595,1,8
5,8,0.32094557995763595,1,8
5,9,0.32094557995763595,1,8
5,10,0.32094557995763595,1,8
5,11,0.32094557995763595,1,8
5,12,0.32094557995763595,1,8
5,13,0.32094557995763595,1,8
5,14,0.32094557995763595,1,8
5,15,0.32094557995763595,1,8
5,16,0.32094557995763595,1,8
5,17,0.32094557995763595,1,8
5,18,0.32094557995763595,1,8
5,19,0.32094557995763595,1,8
5,20,0.32094557995763595,1,8
15,1,0.12053337428337428,1,8
15,2,0.26836649602866364,1,8
15,3,0.3830864709784662,1,8
15,4,0.5854756204453402,1,8
15,5,0.6958417774404396,1,8
15,6,0.7495574868431074,1,8
15,7,0.8029232788549369,1,8
15,8,0.8364004435391807,1,8
15,9,0.856236384516316,1,8
15,10,0.8651404867696156,1,8
15,11,0.8656819605932435,1,8
15,12,0.8680208692540029,1,8
15,13,0.8668369357855988,1,8
15,14,0.8661034784794012,1,8
15,15,0.8663642415390048,1,8
15,16,0.8663642415390048,1,8
15,17,0.8663642415390048,1,8
15,18,0.8663642415390048,1,8
15,19,0.8663642415390048,1,8
15,20,0.8663642415390048,1,8
25,1,0.13433645974741865,1,8
25,2,0.2046504949843991,1,8
25,3,0.295220849341126,1,8
25,4,0.4691835436119292,1,8
25,5,0.58281956172977,1,8
25,6,0.6823617380096118,1,8
25,7,0.7423379798983222,1,8
25,8,0.791806805946823,1,8
25,9,0.8392285547225268,1,8
25,10,0.8912553167428029,1,8
25,11,0.8940626188257843,1,8
25,12,0.8953350684185793,1,8
25,13,0.895485545576633,1,8
25,14,0.8996979929794678,1,8
25,15,0.8971561471478524,1,8
25,16,0.899064830428749,1,8
25,17,0.9000898254849966,1,8
25,18,0.8967295238873638,1,8
25,19,0.898083306653566,1,8
25,20,0.898956395651655,1,8
5,1,0.1038716370480069,2,8
5,2,0.20597997232376705,2,8
5,3,0.26702398947338635,2,8
5,4,0.27863220922219595,2,8
5,5,0.2900844084374208,2,8
5,6,0.2900844084374208,2,8
5,7,0.2900844084374208,2,8
5,8,0.2900844084374208,2,8
5,9,0.2900844084374208,2,8
5,10,0.2900844084374208,2,8
5,11,0.2900844084374208,2,8
5,12,0.2900844084374208,2,8
5,13,0.2900844084374208,2,8
5,14,0.2900844084374208,2,8
5,15,0.2900844084374208,2,8
5,16,0.2900844084374208,2,8
5,17,0.2900844084374208,2,8
5,18,0.2900844084374208,2,8
5,19,0.2900844084374208,2,8
5,20,0.2900844084374208,2,8
15,1,0.12240050581519607,2,8
15,2,0.24104266781186123,2,8
15,3,0.36741590914114425,2,8
15,4,0.5304092935254338,2,8
15,5,0.6035419022815091,2,8
15,6,0.6846246699069486,2,8
15,7,0.7139525846366217,2,8
15,8,0.7648304648864777,2,8
15,9,0.8162167685377834,2,8
15,10,0.8391284092359196,2,8
15,11,0.8391788902580407,2,8
15,12,0.8454403382502612,2,8
15,13,0.8456688005434,2,8
15,14,0.8475504842673707,2,8
15,15,0.84856326931269,2,8
15,16,0.84856326931269,2,8
15,17,0.84856326931269,2,8
15,18,0.84856326931269,2,8
15,19,0.84856326931269,2,8
15,20,0.84856326931269,2,8
25,1,0.1356870016844971,2,8
25,2,0.23897766456164535,2,8
25,3,0.27399825407645895,2,8
25,4,0.34443915691785926,2,8
25,5,0.38370431661041965,2,8
25,6,0.591107802113987,2,8
25,7,0.7129484210006257,2,8
25,8,0.7659661703579529,2,8
25,9,0.8044115192981307,2,8
25,10,0.8498844522120693,2,8
25,11,0.8541115563037205,2,8
25,12,0.8617589342634919,2,8
25,13,0.8665440536819942,2,8
25,14,0.8662350423493339,2,8
25,15,0.866353898640028,2,8
25,16,0.8726922524810226,2,8
25,17,0.8722911711223577,2,8
25,18,0.8755605319830426,2,8
25,19,0.8749473165226164,2,8
25,20,0.8732650767340333,2,8
5,1,0.10885262821542845,3,8
5,2,0.1843026181975147,3,8
5,3,0.24608458696225063,3,8
5,4,0.27345731605784085,3,8
5,5,0.2949418249281606,3,8
5,6,0.2949418249281606,3,8
5,7,0.2949418249281606,3,8
5,8,0.2949418249281606,3,8
5,9,0.2949418249281606,3,8
5,10,0.2949418249281606,3,8
5,11,0.2949418249281606,3,8
5,12,0.2949418249281606,3,8
5,13,0.2949418249281606,3,8
5,14,0.2949418249281606,3,8
5,15,0.2949418249281606,3,8
5,16,0.2949418249281606,3,8
5,17,0.2949418249281606,3,8
5,18,0.2949418249281606,3,8
5,19,0.2949418249281606,3,8
5,20,0.2949418249281606,3,8
15,1,0.12157852587583216,3,8
15,2,0.28079266154012533,3,8
15,3,0.41017569007740656,3,8
15,4,0.5774968110358243,3,8
15,5,0.7444393223723494,3,8
15,6,0.7766129674119728,3,8
15,7,0.8016447359402594,3,8
15,8,0.8539514924472039,3,8
15,9,0.8730173787834982,3,8
15,10,0.8786382463341093,3,8
15,11,0.8814654572112962,3,8
15,12,0.8820900542028346,3,8
15,13,0.883851870838409,3,8
15,14,0.8840742192578824,3,8
15,15,0.8819771475487933,3,8
15,16,0.8819771475487933,3,8
15,17,0.8819771475487933,3,8
15,18,0.8819771475487933,3,8
15,19,0.8819771475487933,3,8
15,20,0.8819771475487933,3,8
25,1,0.1307052214595406,3,8
25,2,0.23012210033195335,3,8
25,3,0.29363823869508826,3,8
25,4,0.43516122671596813,3,8
25,5,0.6172643431399659,3,8
25,6,0.6613243279642084,3,8
25,7,0.7615162282700774,3,8
25,8,0.8218238565608923,3,8
25,9,0.851816895006482,3,8
25,10,0.9141391097658573,3,8
25,11,0.918303317283056,3,8
25,12,0.9178679109780715,3,8
25,13,0.918319098346541,3,8
25,14,0.9182698617469979,3,8
25,15,0.9162794949297556,3,8
25,16,0.9169106977918705,3,8
25,17,0.91683210867697,3,8
25,18,0.9176847261565905,3,8
25,19,0.9174635130289511,3,8
25,20,0.9161604262798421,3,8
5,1,0.09301296952237455,4,8
5,2,0.22323939888410668,4,8
5,3,0.28611469762883573,4,8
5,4,0.3207694329128193,4,8
5,5,0.3367349085717708,4,8
5,6,0.3367349085717708,4,8
5,7,0.3367349085717708,4,8
5,8,0.3367349085717708,4,8
5,9,0.3367349085717708,4,8
5,10,0.3367349085717708,4,8
5,11,0.3367349085717708,4,8
5,12,0.3367349085717708,4,8
5,13,0.3367349085717708,4,8
5,14,0.3367349085717708,4,8
5,15,0.3367349085717708,4,8
5,16,0.3367349085717708,4,8
5,17,0.3367349085717708,4,8
5,18,0.3367349085717708,4,8
5,19,0.3367349085717708,4,8
5,20,0.3367349085717708,4,8
15,1,0.12113638467234357,4,8
15,2,0.24489555437625196,4,8
15,3,0.38008828691337776,4,8
15,4,0.5065543043506745,4,8
15,5,0.6767269633227314,4,8
15,6,0.693395916127623,4,8
15,7,0.7631930339502758,4,8
15,8,0.7796576873908551,4,8
15,9,0.8024460325987427,4,8
15,10,0.8047255626447362,4,8
15,11,0.8101896480571384,4,8
15,12,0.8135672083996575,4,8
15,13,0.8156036575238886,4,8
15,14,0.8165535033702392,4,8
15,15,0.8168071504018544,4,8
15,16,0.8168071504018544,4,8
15,17,0.8168071504018544,4,8
