pca_dim,lda_dim,val_bal_acc
5,1,0.1986550025792379
5,2,0.3193177478319651
5,3,0.38124933433809177
5,4,0.403526140060228
5,5,0.4149206421396826
5,6,0.4149206421396826
5,7,0.4149206421396826
5,8,0.4149206421396826
5,9,0.4149206421396826
5,10,0.4149206421396826
5,11,0.4149206421396826
5,12,0.4149206421396826
5,13,0.4149206421396826
5,14,0.4149206421396826
5,15,0.4149206421396826
5,16,0.4149206421396826
5,17,0.4149206421396826
5,18,0.4149206421396826
5,19,0.4149206421396826
5,20,0.4149206421396826
15,1,0.21255360125159323
15,2,0.36484925096419846
15,3,0.4946949680110352
15,4,0.6844777508669987
15,5,0.7842285564459144
15,6,0.8413416779378412
15,7,0.8537722673906594
15,8,0.8543391986929538
15,9,0.8564362374606548
15,10,0.8585077541188733
15,11,0.8590353591263881
15,12,0.8603018364422667
15,13,0.8611415405496203
15,14,0.8629110468475678
15,15,0.8630321176396869
15,16,0.8630321176396869
15,17,0.8630321176396869
15,18,0.8630321176396869
15,19,0.8630321176396869
15,20,0.8630321176396869
25,1,0.22733935160231483
25,2,0.33675785741720776
25,3,0.43441498770506853
25,4,0.6370536611928277
25,5,0.772356420594128
25,6,0.8480304524997726
25,7,0.8611953242954407
25,8,0.8655558731877872
25,9,0.8712311577523397
25,10,0.8749384148011865
25,11,0.8757950216145719
25,12,0.8755510487347283
25,13,0.8756183603182033
25,14,0.8767079765282318
25,15,0.8763166410503018
25,16,0.8763166410503018
25,17,0.8763166410503018
25,18,0.8763166410503018
25,19,0.8763166410503018
25,20,0.8763166410503018
