pca_dim,lda_dim,val_bal_acc
5,1,0.088006196126447
5,2,0.1826757635199889
5,3,0.2413540475863937
5,4,0.2776582494309773
5,5,0.3018657852683872
5,6,0.3018657852683872
5,7,0.3018657852683872
5,8,0.3018657852683872
5,9,0.3018657852683872
5,10,0.3018657852683872
5,11,0.3018657852683872
5,12,0.3018657852683872
5,13,0.3018657852683872
5,14,0.3018657852683872
5,15,0.3018657852683872
5,16,0.3018657852683872
5,17,0.3018657852683872
5,18,0.3018657852683872
5,19,0.3018657852683872
5,20,0.3018657852683872
15,1,0.09253892873804256
15,2,0.2161028692193622
15,3,0.3396997295383902
15,4,0.5070576826120935
15,5,0.6286412756028699
15,6,0.713855363303259
15,7,0.757555347261749
15,8,0.7876112294998068
15,9,0.8192481759038672
15,10,0.854084957784427
15,11,0.8601981399472838
15,12,0.8625865738888375
15,13,0.8647173454831177
15,14,0.8649956857530976
15,15,0.8650482856025615
15,16,0.8650482856025615
15,17,0.8650482856025615
15,18,0.8650482856025615
15,19,0.8650482856025615
15,20,0.8650482856025615
25,1,0.10265203378722428
25,2,0.19352168375506118
25,3,0.2777504010624132
25,4,0.33296664518617725
25,5,0.4341521007008996
25,6,0.5851985276969516
25,7,0.7027009016891442
25,8,0.7597558050743727
25,9,0.7948944359330115
25,10,0.8259950479811557
25,11,0.8548376565602751
25,12,0.8928905135285102
25,13,0.8932251616762297
25,14,0.8952326515693241
25,15,0.8965941768527383
25,16,0.8977888084355918
25,17,0.898189581002279
25,18,0.8979481614725087
25,19,0.8984127758815129
25,20,0.8980238594398775
