pca_dim,lda_dim,val_bal_acc
5,1,0.06137891642201987
5,2,0.10565350342505515
5,3,0.15777526081836427
5,4,0.2163744671675706
5,5,0.2516379849397091
5,6,0.2516379849397091
5,7,0.2516379849397091
5,8,0.2516379849397091
5,9,0.2516379849397091
5,10,0.2516379849397091
5,11,0.2516379849397091
5,12,0.2516379849397091
5,13,0.2516379849397091
5,14,0.2516379849397091
5,15,0.2516379849397091
5,16,0.2516379849397091
5,17,0.2516379849397091
5,18,0.2516379849397091
5,19,0.2516379849397091
5,20,0.2516379849397091
15,1,0.058635938614386894
15,2,0.1058868135376756
15,3,0.15555094458542734
15,4,0.20519788815909507
15,5,0.2485389009139009
15,6,0.29329758794845
15,7,0.33305773871722144
15,8,0.3615448056094608
15,9,0.38846016403775024
15,10,0.40531167587202066
15,11,0.4158751223233982
15,12,0.42489307483704036
15,13,0.43152146879302045
15,14,0.43637783831749344
15,15,0.43883690144466003
15,16,0.43883690144466003
15,17,0.43883690144466003
15,18,0.43883690144466003
15,19,0.43883690144466003
15,20,0.43883690144466003
25,1,0.05744535461345805
25,2,0.10684490637076845
25,3,0.1505739061385613
25,4,0.2033025099102685
25,5,0.24724842016221324
25,6,0.2925331061020716
25,7,0.33271945646945644
25,8,0.3568736046839495
25,9,0.3818648243518933
25,10,0.40173432809208676
25,11,0.4112798012970426
25,12,0.41981362268000194
25,13,0.43570795599674905
25,14,0.4392838587019622
25,15,0.44694573609659816
25,16,0.44802243079398246
25,17,0.4501463319566767
25,18,0.45283391385115523
25,19,0.4560324882652469
25,20,0.4580669026056957
