pca_dim,lda_dim,val_bal_acc
5,1,0.15017691007822587
5,2,0.24969293498898765
5,3,0.2850440495177337
5,4,0.3052712985114301
5,5,0.31706978146122883
5,6,0.31706978146122883
5,7,0.31706978146122883
5,8,0.31706978146122883
5,9,0.31706978146122883
5,10,0.31706978146122883
5,11,0.31706978146122883
5,12,0.31706978146122883
5,13,0.31706978146122883
5,14,0.31706978146122883
5,15,0.31706978146122883
5,16,0.31706978146122883
5,17,0.31706978146122883
5,18,0.31706978146122883
5,19,0.31706978146122883
5,20,0.31706978146122883
15,1,0.1685189061669325
15,2,0.2754105434039645
15,3,0.34528316529961267
15,4,0.38728955437837015
15,5,0.42727192033113087
15,6,0.4419437087035771
15,7,0.4560457725753778
15,8,0.4601933099794942
15,9,0.4665120898838004
15,10,0.4685249344953292
15,11,0.46705827067669176
15,12,0.46742813473076633
15,13,0.4715929027113238
15,14,0.4765420179235969
15,15,0.48402165451507556
15,16,0.48402165451507556
15,17,0.48402165451507556
15,18,0.48402165451507556
15,19,0.48402165451507556
15,20,0.48402165451507556
25,1,0.1814821143768512
25,2,0.2719285429482798
25,3,0.352462951887294
25,4,0.39980918204602417
25,5,0.45664661179463806
25,6,0.47785878047391206
25,7,0.4909099927849928
25,8,0.49901557871952607
25,9,0.5001618629908104
25,10,0.5024473114604694
25,11,0.5081015274929749
25,12,0.5108361338953444
25,13,0.5115231497303865
25,14,0.5158992177413231
25,15,0.5146139733804207
25,16,0.5146139733804207
25,17,0.5146139733804207
25,18,0.5146139733804207
25,19,0.5146139733804207
25,20,0.5146139733804207
