pca_dim,lda_dim,val_bal_acc
5,1,0.27790010063036374
5,2,0.369497322852586
5,3,0.3972473323460165
5,4,0.4086377401837929
5,5,0.42389567669172934
5,6,0.42389567669172934
5,7,0.42389567669172934
5,8,0.42389567669172934
5,9,0.42389567669172934
5,10,0.42389567669172934
5,11,0.42389567669172934
5,12,0.42389567669172934
5,13,0.42389567669172934
5,14,0.42389567669172934
5,15,0.42389567669172934
5,16,0.42389567669172934
5,17,0.42389567669172934
5,18,0.42389567669172934
5,19,0.42389567669172934
5,20,0.42389567669172934
15,1,0.30446053580922
15,2,0.42158359914938864
15,3,0.4849981013138908
15,4,0.5153689621781726
15,5,0.529601513252829
15,6,0.5284896426672743
15,7,0.5247271588061062
15,8,0.5247271588061062
15,9,0.5247271588061062
15,10,0.5247271588061062
15,11,0.5247271588061062
15,12,0.5247271588061062
15,13,0.5247271588061062
15,14,0.5247271588061062
15,15,0.5247271588061062
15,16,0.5247271588061062
15,17,0.5247271588061062
15,18,0.5247271588061062
15,19,0.5247271588061062
15,20,0.5247271588061062
25,1,0.31695042530568845
25,2,0.4440108794714058
25,3,0.5049467893217894
25,4,0.5371842959671908
25,5,0.5505586883876358
25,6,0.5475014714817347
25,7,0.5470576061365535
25,8,0.5470576061365535
25,9,0.5470576061365535
25,10,0.5470576061365535
25,11,0.5470576061365535
25,12,0.5470576061365535
25,13,0.5470576061365535
25,14,0.5470576061365535
25,15,0.5470576061365535
25,16,0.5470576061365535
25,17,0.5470576061365535
25,18,0.5470576061365535
25,19,0.5470576061365535
25,20,0.5470576061365535
