pca_dim,lda_dim,val_bal_acc,seed,num_subjects
5,1,0.12293650793650794,0,10
5,2,0.22916040100250626,0,10
5,3,0.2537933849775955,0,10
5,4,0.2628054985949723,0,10
5,5,0.33396350725298096,0,10
5,6,0.33396350725298096,0,10
5,7,0.33396350725298096,0,10
5,8,0.33396350725298096,0,10
5,9,0.33396350725298096,0,10
5,10,0.33396350725298096,0,10
5,11,0.33396350725298096,0,10
5,12,0.33396350725298096,0,10
5,13,0.33396350725298096,0,10
5,14,0.33396350725298096,0,10
5,15,0.33396350725298096,0,10
5,16,0.33396350725298096,0,10
5,17,0.33396350725298096,0,10
5,18,0.33396350725298096,0,10
5,19,0.33396350725298096,0,10
5,20,0.33396350725298096,0,10
15,1,0.12264411027568924,0,10
15,2,0.22560644034328245,0,10
15,3,0.3089543935596567,0,10
15,4,0.32220114680640993,0,10
15,5,0.3563112326270221,0,10
15,6,0.3743151439204071,0,10
15,7,0.3862950937950938,0,10
15,8,0.38980101769575454,0,10
15,9,0.404004329004329,0,10
15,10,0.4155555555555555,0,10
15,11,0.41297144376091754,0,10
15,12,0.4140398344345713,0,10
15,13,0.4305747322852586,0,10
15,14,0.44838915470494417,0,10
15,15,0.45004746715273036,0,10
15,16,0.45004746715273036,0,10
15,17,0.45004746715273036,0,10
15,18,0.45004746715273036,0,10
15,19,0.45004746715273036,0,10
15,20,0.45004746715273036,0,10
25,1,0.13332289055973265,0,10
25,2,0.21229797979797982,0,10
25,3,0.2614815447710185,0,10
25,4,0.3104479000531632,0,10
25,5,0.35587852206273257,0,10
25,6,0.40874819624819625,0,10
25,7,0.4241763499658237,0,10
25,8,0.4354431533378902,0,10
25,9,0.45611775651249337,0,10
25,10,0.4586141490088858,0,10
25,11,0.46354256854256853,0,10
25,12,0.4633796612743981,0,10
25,13,0.4633868762816131,0,10
25,14,0.4666408445355814,0,10
25,15,0.4633832687780057,0,10
25,16,0.4648065238854713,0,10
25,17,0.4676684134578872,0,10
25,18,0.46116047694995066,0,10
25,19,0.4511923748765854,0,10
25,20,0.4511923748765854,0,10
5,1,0.1023784840890104,1,10
5,2,0.14209235209235208,1,10
5,3,0.16241398951925268,1,10
5,4,0.1914219260271892,1,10
5,5,0.190747322852586,1,10
5,6,0.190747322852586,1,10
5,7,0.190747322852586,1,10
5,8,0.190747322852586,1,10
5,9,0.190747322852586,1,10
5,10,0.190747322852586,1,10
5,11,0.190747322852586,1,10
5,12,0.190747322852586,1,10
5,13,0.190747322852586,1,10
5,14,0.190747322852586,1,10
5,15,0.190747322852586,1,10
5,16,0.190747322852586,1,10
