pca_dim,lda_dim,val_bal_acc
5,1,0.08517982456140351
5,2,0.15943055555555558
5,3,0.19696418128654972
5,4,0.21147002923976607
5,5,0.232359649122807
5,6,0.232359649122807
5,7,0.232359649122807
5,8,0.232359649122807
5,9,0.232359649122807
5,10,0.232359649122807
5,11,0.232359649122807
5,12,0.232359649122807
5,13,0.232359649122807
5,14,0.232359649122807
5,15,0.232359649122807
5,16,0.232359649122807
5,17,0.232359649122807
5,18,0.232359649122807
5,19,0.232359649122807
5,20,0.232359649122807
15,1,0.09096271929824562
15,2,0.16502704678362573
15,3,0.21552777777777776
15,4,0.2504700292397661
15,5,0.2709897660818713
15,6,0.2957456140350877
15,7,0.30667836257309944
15,8,0.3196323099415205
15,9,0.32507967836257307
15,10,0.33262426900584796
15,11,0.3380855263157895
15,12,0.33618421052631575
15,13,0.3360862573099415
15,14,0.3417119883040935
15,15,0.33972733918128656
15,16,0.33972733918128656
15,17,0.33972733918128656
15,18,0.33972733918128656
15,19,0.33972733918128656
15,20,0.33972733918128656
25,1,0.09508698830409357
25,2,0.1621206140350877
25,3,0.21546929824561403
25,4,0.24831359649122806
25,5,0.28185380116959063
25,6,0.30480555555555555
25,7,0.32020029239766085
25,8,0.3275796783625731
25,9,0.3392039473684211
25,10,0.3507309941520468
25,11,0.3550263157894737
25,12,0.3608114035087719
25,13,0.3627222222222222
25,14,0.3714890350877193
25,15,0.372796783625731
25,16,0.3764269005847953
25,17,0.37247441520467833
25,18,0.3766659356725146
25,19,0.37522149122807014
25,20,0.37551242690058484
