pca_dim,lda_dim,val_bal_acc
5,1,0.007385797040759352
5,2,0.021663337520938023
5,3,0.03625755164712451
5,4,0.05270965242881072
5,5,0.07200121440536014
5,6,0.07200121440536014
5,7,0.07200121440536014
5,8,0.07200121440536014
5,9,0.07200121440536014
5,10,0.07200121440536014
5,11,0.07200121440536014
5,12,0.07200121440536014
5,13,0.07200121440536014
5,14,0.07200121440536014
5,15,0.07200121440536014
5,16,0.07200121440536014
5,17,0.07200121440536014
5,18,0.07200121440536014
5,19,0.07200121440536014
5,20,0.07200121440536014
15,1,0.008211194863204912
15,2,0.02065366415410385
15,3,0.03721861390284757
15,4,0.055241659687325514
15,5,0.07433921691792295
15,6,0.0930231085985483
15,7,0.10812033780011168
15,8,0.12207754048017867
15,9,0.13603019262981575
15,10,0.15185783780011167
15,11,0.1655720058626466
15,12,0.17940441094360693
15,13,0.1927804927414852
15,14,0.20228481993299835
15,15,0.21694329983249583
15,16,0.21694329983249583
15,17,0.21694329983249583
15,18,0.21694329983249583
15,19,0.21694329983249583
15,20,0.21694329983249583
25,1,0.00892712171970966
25,2,0.02164031965382468
25,3,0.03964749441652708
25,4,0.060217511166945834
25,5,0.0781192699609157
25,6,0.09846028754885539
25,7,0.11509191094360693
25,8,0.13341331658291455
25,9,0.1495096524288107
25,10,0.1621310371300949
25,11,0.17555775404801788
25,12,0.1871351619207147
25,13,0.19828985203796762
25,14,0.2066000977107761
25,15,0.2143186069235064
25,16,0.22178542015633723
25,17,0.22900734924623115
25,18,0.2375459380234506
25,19,0.24291791596873255
25,20,0.24830973618090452
