,hier_ratio,hier_ratio,inter,inter,intra,intra,hier_pval,hier_pval
,mean,std,mean,std,mean,std,mean,std
space,,,,,,,,
Joint_LDA,3.052133477734404,,4.349897447896605,,1.4251989566083885,,0.0,
Raw,3.660403808107169,,3.8486424952251634,,1.0514256614805935,,0.0,
State_LDA,1.1783117867812436,,0.6446492460273391,,0.5470956441743714,,0.0,
Trait_LDA,2.9898776771372026,,4.2973398746638765,,1.4372962170073005,,0.0,
