pca_dim,lda_dim,val_bal_acc,seed,num_subjects
5,1,0.32728174603174603,0,4
5,2,0.48373015873015873,0,4
5,3,0.5408730158730158,0,4
5,4,0.5719246031746033,0,4
5,5,0.5699404761904762,0,4
5,6,0.5699404761904762,0,4
5,7,0.5699404761904762,0,4
5,8,0.5699404761904762,0,4
5,9,0.5699404761904762,0,4
5,10,0.5699404761904762,0,4
5,11,0.5699404761904762,0,4
5,12,0.5699404761904762,0,4
5,13,0.5699404761904762,0,4
5,14,0.5699404761904762,0,4
5,15,0.5699404761904762,0,4
5,16,0.5699404761904762,0,4
5,17,0.5699404761904762,0,4
5,18,0.5699404761904762,0,4
5,19,0.5699404761904762,0,4
5,20,0.5699404761904762,0,4
15,1,0.3339285714285714,0,4
15,2,0.5267857142857143,0,4
15,3,0.5766865079365079,0,4
15,4,0.7277777777777779,0,4
15,5,0.7278769841269841,0,4
15,6,0.7319444444444444,0,4
15,7,0.731845238095238,0,4
15,8,0.731845238095238,0,4
15,9,0.731845238095238,0,4
15,10,0.731845238095238,0,4
15,11,0.731845238095238,0,4
15,12,0.731845238095238,0,4
15,13,0.731845238095238,0,4
15,14,0.731845238095238,0,4
15,15,0.731845238095238,0,4
15,16,0.731845238095238,0,4
15,17,0.731845238095238,0,4
15,18,0.731845238095238,0,4
15,19,0.731845238095238,0,4
15,20,0.731845238095238,0,4
25,1,0.3339285714285714,0,4
25,2,0.5267857142857143,0,4
25,3,0.5766865079365079,0,4
25,4,0.7277777777777779,0,4
25,5,0.7278769841269841,0,4
25,6,0.7319444444444444,0,4
25,7,0.731845238095238,0,4
25,8,0.731845238095238,0,4
25,9,0.731845238095238,0,4
25,10,0.731845238095238,0,4
25,11,0.731845238095238,0,4
25,12,0.731845238095238,0,4
25,13,0.731845238095238,0,4
25,14,0.731845238095238,0,4
25,15,0.731845238095238,0,4
25,16,0.731845238095238,0,4
25,17,0.731845238095238,0,4
25,18,0.731845238095238,0,4
25,19,0.731845238095238,0,4
25,20,0.731845238095238,0,4
5,1,0.3868055555555556,1,4
5,2,0.43253968253968256,1,4
5,3,0.48482142857142857,1,4
5,4,0.4705357142857143,1,4
5,5,0.4691468253968254,1,4
5,6,0.4691468253968254,1,4
5,7,0.4691468253968254,1,4
5,8,0.4691468253968254,1,4
5,9,0.4691468253968254,1,4
5,10,0.4691468253968254,1,4
5,11,0.4691468253968254,1,4
5,12,0.4691468253968254,1,4
5,13,0.4691468253968254,1,4
5,14,0.4691468253968254,1,4
5,15,0.4691468253968254,1,4
5,16,0.4691468253968254,1,4
5,17,0.4691468253968254,1,4
5,18,0.4691468253968254,1,4
5,19,0.4691468253968254,1,4
5,20,0.4691468253968254,1,4
15,1,0.40238095238095245,1,4
15,2,0.5474206349206349,1,4
15,3,0.5706349206349206,1,4
15,4,0.6136904761904761,1,4
15,5,0.6158730158730158,1,4
15,6,0.6176587301587301,1,4
15,7,0.6269841269841271,1,4
15,8,0.6269841269841271,1,4
15,9,0.6269841269841271,1,4
15,10,0.6269841269841271,1,4
15,11,0.6269841269841271,1,4
15,12,0.6269841269841271,1,4
15,13,0.6269841269841271,1,4
15,14,0.6269841269841271,1,4
15,15,0.6269841269841271,1,4
15,16,0.6269841269841271,1,4
15,17,0.6269841269841271,1,4
15,18,0.6269841269841271,1,4
15,19,0.6269841269841271,1,4
15,20,0.6269841269841271,1,4
25,1,0.40238095238095245,1,4
25,2,0.5474206349206349,1,4
25,3,0.5706349206349206,1,4
25,4,0.6136904761904761,1,4
25,5,0.6158730158730158,1,4
25,6,0.6176587301587301,1,4
25,7,0.6269841269841271,1,4
25,8,0.6269841269841271,1,4
25,9,0.6269841269841271,1,4
25,10,0.6269841269841271,1,4
25,11,0.6269841269841271,1,4
25,12,0.6269841269841271,1,4
25,13,0.6269841269841271,1,4
25,14,0.6269841269841271,1,4
25,15,0.6269841269841271,1,4
25,16,0.6269841269841271,1,4
25,17,0.6269841269841271,1,4
25,18,0.6269841269841271,1,4
25,19,0.6269841269841271,1,4
25,20,0.6269841269841271,1,4
5,1,0.41024436090225563,2,4
5,2,0.506547619047619,2,4
5,3,0.48619465329991646,2,4
5,4,0.499827694235589,2,4
5,5,0.5013836675020885,2,4
5,6,0.5013836675020885,2,4
5,7,0.5013836675020885,2,4
5,8,0.5013836675020885,2,4
5,9,0.5013836675020885,2,4
5,10,0.5013836675020885,2,4
5,11,0.5013836675020885,2,4
5,12,0.5013836675020885,2,4
5,13,0.5013836675020885,2,4
5,14,0.5013836675020885,2,4
5,15,0.5013836675020885,2,4
5,16,0.5013836675020885,2,4
5,17,0.5013836675020885,2,4
5,18,0.5013836675020885,2,4
5,19,0.5013836675020885,2,4
5,20,0.5013836675020885,2,4
15,1,0.4283155806182122,2,4
15,2,0.5108187134502923,2,4
15,3,0.5222744360902256,2,4
15,4,0.5299603174603175,2,4
15,5,0.5515716374269005,2,4
15,6,0.5618890977443609,2,4
15,7,0.5554406850459482,2,4
15,8,0.5554406850459482,2,4
15,9,0.5554406850459482,2,4
15,10,0.5554406850459482,2,4
15,11,0.5554406850459482,2,4
15,12,0.5554406850459482,2,4
15,13,0.5554406850459482,2,4
15,14,0.5554406850459482,2,4
15,15,0.5554406850459482,2,4
15,16,0.5554406850459482,2,4
15,17,0.5554406850459482,2,4
15,18,0.5554406850459482,2,4
15,19,0.5554406850459482,2,4
15,20,0.5554406850459482,2,4
25,1,0.4283155806182122,2,4
25,2,0.5108187134502923,2,4
25,3,0.5222744360902256,2,4
25,4,0.5299603174603175,2,4
25,5,0.5515716374269005,2,4
25,6,0.5618890977443609,2,4
25,7,0.5554406850459482,2,4
25,8,0.5554406850459482,2,4
25,9,0.5554406850459482,2,4
25,10,0.5554406850459482,2,4
25,11,0.5554406850459482,2,4
25,12,0.5554406850459482,2,4
25,13,0.5554406850459482,2,4
25,14,0.5554406850459482,2,4
25,15,0.5554406850459482,2,4
25,16,0.5554406850459482,2,4
25,17,0.5554406850459482,2,4
25,18,0.5554406850459482,2,4
25,19,0.5554406850459482,2,4
25,20,0.5554406850459482,2,4
5,1,0.35347222222222224,3,4
5,2,0.40932539682539676,3,4
5,3,0.4756944444444444,3,4
5,4,0.4786706349206349,3,4
5,5,0.47460317460317464,3,4
5,6,0.47460317460317464,3,4
5,7,0.47460317460317464,3,4
5,8,0.47460317460317464,3,4
5,9,0.47460317460317464,3,4
5,10,0.47460317460317464,3,4
5,11,0.47460317460317464,3,4
5,12,0.47460317460317464,3,4
5,13,0.47460317460317464,3,4
5,14,0.47460317460317464,3,4
5,15,0.47460317460317464,3,4
5,16,0.47460317460317464,3,4
5,17,0.47460317460317464,3,4
5,18,0.47460317460317464,3,4
5,19,0.47460317460317464,3,4
5,20,0.47460317460317464,3,4
15,1,0.381547619047619,3,4
15,2,0.4836309523809524,3,4
15,3,0.5877976190476191,3,4
15,4,0.6331349206349206,3,4
15,5,0.6245039682539683,3,4
15,6,0.6464285714285715,3,4
15,7,0.6423611111111112,3,4
15,8,0.6423611111111112,3,4
15,9,0.6423611111111112,3,4
15,10,0.6423611111111112,3,4
15,11,0.6423611111111112,3,4
15,12,0.6423611111111112,3,4
15,13,0.6423611111111112,3,4
15,14,0.6423611111111112,3,4
15,15,0.6423611111111112,3,4
15,16,0.6423611111111112,3,4
15,17,0.6423611111111112,3,4
15,18,0.6423611111111112,3,4
15,19,0.6423611111111112,3,4
15,20,0.6423611111111112,3,4
25,1,0.381547619047619,3,4
25,2,0.4836309523809524,3,4
25,3,0.5877976190476191,3,4
25,4,0.6331349206349206,3,4
25,5,0.6245039682539683,3,4
25,6,0.6464285714285715,3,4
25,7,0.6423611111111112,3,4
25,8,0.6423611111111112,3,4
25,9,0.6423611111111112,3,4
25,10,0.6423611111111112,3,4
25,11,0.6423611111111112,3,4
25,12,0.6423611111111112,3,4
25,13,0.6423611111111112,3,4
25,14,0.6423611111111112,3,4
25,15,0.6423611111111112,3,4
25,16,0.6423611111111112,3,4
25,17,0.6423611111111112,3,4
25,18,0.6423611111111112,3,4
25,19,0.6423611111111112,3,4
25,20,0.6423611111111112,3,4
5,1,0.26607142857142857,4,4
5,2,0.33591269841269833,4,4
5,3,0.3903769841269842,4,4
5,4,0.41071428571428575,4,4
5,5,0.41071428571428575,4,4
5,6,0.41071428571428575,4,4
5,7,0.41071428571428575,4,4
5,8,0.41071428571428575,4,4
5,9,0.41071428571428575,4,4
5,10,0.41071428571428575,4,4
5,11,0.41071428571428575,4,4
5,12,0.41071428571428575,4,4
5,13,0.41071428571428575,4,4
5,14,0.41071428571428575,4,4
5,15,0.41071428571428575,4,4
5,16,0.41071428571428575,4,4
5,17,0.41071428571428575,4,4
5,18,0.41071428571428575,4,4
5,19,0.41071428571428575,4,4
5,20,0.41071428571428575,4,4
15,1,0.25168650793650793,4,4
15,2,0.3753968253968254,4,4
15,3,0.46656746031746027,4,4
15,4,0.5158730158730159,4,4
15,5,0.4971230158730158,4,4
15,6,0.5007936507936508,4,4
15,7,0.492361111111111,4,4
15,8,0.492361111111111,4,4
