pca_dim,lda_dim,val_bal_acc,seed,num_subjects
5,1,0.11688957241588822,0,10
5,2,0.25428362573099417,0,10
5,3,0.2952149312675629,0,10
5,4,0.3461103516366675,0,10
5,5,0.3721420976684134,0,10
5,6,0.3721420976684134,0,10
5,7,0.3721420976684134,0,10
5,8,0.3721420976684134,0,10
5,9,0.3721420976684134,0,10
5,10,0.3721420976684134,0,10
5,11,0.3721420976684134,0,10
5,12,0.3721420976684134,0,10
5,13,0.3721420976684134,0,10
5,14,0.3721420976684134,0,10
5,15,0.3721420976684134,0,10
5,16,0.3721420976684134,0,10
5,17,0.3721420976684134,0,10
5,18,0.3721420976684134,0,10
5,19,0.3721420976684134,0,10
5,20,0.3721420976684134,0,10
15,1,0.16553979646084907,0,10
15,2,0.25832156147945623,0,10
15,3,0.37821295663400933,0,10
15,4,0.4312221842485,0,10
15,5,0.49730082782714363,0,10
15,6,0.5190685045948203,0,10
15,7,0.5309751651856915,0,10
15,8,0.5406932102984735,0,10
15,9,0.5632881446039342,0,10
15,10,0.5648904458114985,0,10
15,11,0.5600455684666211,0,10
15,12,0.5723188653451811,0,10
15,13,0.5739747095010254,0,10
15,14,0.5805650489861016,0,10
15,15,0.5714807852965748,0,10
15,16,0.5714807852965748,0,10
15,17,0.5714807852965748,0,10
15,18,0.5714807852965748,0,10
15,19,0.5714807852965748,0,10
15,20,0.5714807852965748,0,10
25,1,0.16553979646084907,0,10
25,2,0.25832156147945623,0,10
25,3,0.37821295663400933,0,10
25,4,0.4312221842485,0,10
25,5,0.49730082782714363,0,10
25,6,0.5190685045948203,0,10
25,7,0.5309751651856915,0,10
25,8,0.5406932102984735,0,10
25,9,0.5632881446039342,0,10
25,10,0.5648904458114985,0,10
25,11,0.5600455684666211,0,10
25,12,0.5723188653451811,0,10
25,13,0.5739747095010254,0,10
25,14,0.5805650489861016,0,10
25,15,0.5714807852965748,0,10
25,16,0.5714807852965748,0,10
25,17,0.5714807852965748,0,10
25,18,0.5714807852965748,0,10
25,19,0.5714807852965748,0,10
25,20,0.5714807852965748,0,10
5,1,0.1328968253968254,1,10
5,2,0.22373262702210073,1,10
5,3,0.2896531100478469,1,10
5,4,0.3281307435254804,1,10
5,5,0.3492640692640692,1,10
5,6,0.3492640692640692,1,10
5,7,0.3492640692640692,1,10
5,8,0.3492640692640692,1,10
5,9,0.3492640692640692,1,10
5,10,0.3492640692640692,1,10
5,11,0.3492640692640692,1,10
5,12,0.3492640692640692,1,10
5,13,0.3492640692640692,1,10
5,14,0.3492640692640692,1,10
5,15,0.3492640692640692,1,10
5,16,0.3492640692640692,1,10
5,17,0.3492640692640692,1,10
5,18,0.3492640692640692,1,10
5,19,0.3492640692640692,1,10
5,20,0.3492640692640692,1,10
15,1,0.14222450064555328,1,10
15,2,0.2734728867623605,1,10
15,3,0.3620936811726285,1,10
15,4,0.39771815903394847,1,10
15,5,0.4163486367433736,1,10
15,6,0.4611832611832612,1,10
15,7,0.4941666666666667,1,10
15,8,0.5030625806941597,1,10
15,9,0.511991152122731,1,10
15,10,0.5384239006607427,1,10
15,11,0.550486823118402,1,10
15,12,0.5481894129262551,1,10
15,13,0.5481930204298626,1,10
15,14,0.5605342902711324,1,10
15,15,0.5647839295207716,1,10
15,16,0.5647839295207716,1,10
15,17,0.5647839295207716,1,10
15,18,0.5647839295207716,1,10
15,19,0.5647839295207716,1,10
15,20,0.5647839295207716,1,10
25,1,0.14222450064555328,1,10
25,2,0.2734728867623605,1,10
25,3,0.3620936811726285,1,10
25,4,0.39771815903394847,1,10
25,5,0.4163486367433736,1,10
25,6,0.4611832611832612,1,10
25,7,0.4941666666666667,1,10
25,8,0.5030625806941597,1,10
25,9,0.511991152122731,1,10
25,10,0.5384239006607427,1,10
25,11,0.550486823118402,1,10
25,12,0.5481894129262551,1,10
25,13,0.5481930204298626,1,10
25,14,0.5605342902711324,1,10
